Position,Track Name,Artist,Streams,URL,trackID
1,Blinding Lights,The Weeknd,6064776,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,0sf12qNH5qcw8qpgymFOqD
2,The Box,Roddy Ricch,5498589,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,0nbXyq5TXYPCO7pr3N8S4I
3,Dance Monkey,Tones And I,5487618,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1rgnBhdG2JDFTbYkYRZAku
4,Don't Start Now,Dua Lipa,4642075,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg
5,Intentions (feat. Quavo),Justin Bieber,4321947,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,4umIPjkehX1r7uhmGvXiSV
6,Tusa,KAROL G,3850170,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,7k4t7uLgtOxPwTpFmtJNTY
7,Falling,Trevor Daniel,3674019,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,4TnjEaWOeW0eKTKIEvJyCa
8,ROXANNE,Arizona Zervas,3500692,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,696DnlkuDOXcMAnKlTgXXK
9,No Time To Die,Billie Eilish,3338024,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,73SpzrcaHk0RQPFP73vqVR
10,After Hours,The Weeknd,3198764,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,4ejyZ4uJEXUURcgKp1kP8v
11,Yummy,Justin Bieber,3032356,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,16wAOAZ2OkqoIDN7TpChjR
12,Life Is Good (feat. Drake),Future,3024825,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,5yY9lUy8nbvjM1Uyo1Uqoc
13,everything i wanted,Billie Eilish,2978539,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,3ZCTVFBt2Brf31RLEnCkWJ
