Position,Track Name,Artist,Streams,URL,trackID
1,WAP (feat. Megan Thee Stallion),Cardi B,7066219,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,4Oun2ylbjFKMPTiaSbbCih
2,Hawái,Maluma,6104438,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,1yoMvmasuxZfqHEipJhRbp
3,Mood (feat. iann dior),24kGoldn,5422309,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,3tjFYV6RSFtuktYl3ZtYcq
4,Dynamite,BTS,4147725,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,0t1kP63rueHleOhQkYSXFY
5,Watermelon Sugar,Harry Styles,4128788,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,6UelLqGlWMcVH1E5c4H7lY
6,Savage Love (Laxed - Siren Beat),Jawsh 685,4111830,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,1xQ6trAsedVPCdbtDAmk0c
7,Blinding Lights,The Weeknd,4103951,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0VjIjW4GlUZAMYd2vXMi3b
8,ROCKSTAR (feat. Roddy Ricch),DaBaby,3802707,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,7ytR5pFWmSjzHJIeQkgog4
9,Laugh Now Cry Later (feat. Lil Durk),Drake,3720073,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,2SAqBLGA283SUiwJ3xOUVI
10,Ice Cream (with Selena Gomez),BLACKPINK,3064111,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX,2J4P46vCFm1rPkNkp9pZWX
11,Roses - Imanbek Remix,SAINt JHN,2819490,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,2Wo6QQD1KMDWeFkkjLqwx5
12,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,2770514,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,0PvFJmanyNQMseIFrU708S
13,Head & Heart (feat. MNEK),Joel Corry,2725774,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,6cx06DFPPHchuUAcTxznu9
14,Breaking Me,Topic,2704995,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,3H7ihDc1dqLriiWXwsc2po
15,"Ay, DiOs Mío!",KAROL G,2683122,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776,7x4ASXYEKfQBCewcZhK776
16,Mood Swings (feat. Lil Tjay),Pop Smoke,2665672,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,5rZlwNFl01HqLWBQGryKSm
17,Heather,Conan Gray,2612747,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,4xqrdfXkTW4T0RauPLv3WA
18,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,2414416,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,0EhpEsp4L0oRGM0vmeaN5e
19,Caramelo,Ozuna,2399094,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo,5Jm4w8jmPEBTLjI9vH4fXo
20,La Curiosidad,Jay Wheeler,2348896,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz,4HYDUMY0xSpeBr0AMY9cUz
21,La Jeepeta - Remix,Nio Garcia,2250647,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,6bvfJf4KjonPMuPfGfy3S2
22,Tattoo - Remix with Camilo,Rauw Alejandro,2244260,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S,4ZRrLHqzhGRXYj2qcB4s5S
23,Dance Monkey,Tones And I,2227998,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1rgnBhdG2JDFTbYkYRZAku
