Position,Track Name,Artist,Streams,URL,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1,Blinding Lights,The Weeknd,5527891,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,audio_features,0sf12qNH5qcw8qpgymFOqD,spotify:track:0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/audio-analysis/0sf12qNH5qcw8qpgymFOqD,201573,4
2,The Box,Roddy Ricch,5084888,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,audio_features,0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653,4
3,Dance Monkey,Tones And I,4831364,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,audio_features,1rgnBhdG2JDFTbYkYRZAku,spotify:track:1rgnBhdG2JDFTbYkYRZAku,https://api.spotify.com/v1/tracks/1rgnBhdG2JDFTbYkYRZAku,https://api.spotify.com/v1/audio-analysis/1rgnBhdG2JDFTbYkYRZAku,209755,4
4,Don't Start Now,Dua Lipa,4393244,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,audio_features,6WrI0LAC5M1Rw2MnX2ZvEg,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,183290,4
5,La Difícil,Bad Bunny,3889337,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,6NfrH0ANGmgBXyxgV2PeXt,0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87,audio_features,6NfrH0ANGmgBXyxgV2PeXt,spotify:track:6NfrH0ANGmgBXyxgV2PeXt,https://api.spotify.com/v1/tracks/6NfrH0ANGmgBXyxgV2PeXt,https://api.spotify.com/v1/audio-analysis/6NfrH0ANGmgBXyxgV2PeXt,163084,4
6,Intentions (feat. Quavo),Justin Bieber,3687118,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,4umIPjkehX1r7uhmGvXiSV,0.806,0.546,9,-6.637,1,0.0575,0.3,0,0.102,0.874,147.986,audio_features,4umIPjkehX1r7uhmGvXiSV,spotify:track:4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/tracks/4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/audio-analysis/4umIPjkehX1r7uhmGvXiSV,212867,4
7,Say So,Doja Cat,3558625,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,audio_features,3Dv1eDb0MEgF93GpLXlucZ,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ,237893,4
8,Safaera,Bad Bunny,3522504,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,2DEZmgHKAvm41k4J3R2E9Y,0.607,0.829,2,-4.074,1,0.379,0.0103,0,0.107,0.685,96.172,audio_features,2DEZmgHKAvm41k4J3R2E9Y,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,https://api.spotify.com/v1/tracks/2DEZmgHKAvm41k4J3R2E9Y,https://api.spotify.com/v1/audio-analysis/2DEZmgHKAvm41k4J3R2E9Y,295177,4
9,Tusa,KAROL G,3357450,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,audio_features,7k4t7uLgtOxPwTpFmtJNTY,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/tracks/7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/audio-analysis/7k4t7uLgtOxPwTpFmtJNTY,200960,4
10,Falling,Trevor Daniel,3280699,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,4TnjEaWOeW0eKTKIEvJyCa,0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,audio_features,4TnjEaWOeW0eKTKIEvJyCa,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa,159382,4
11,Si Veo a Tu Mamá,Bad Bunny,3276185,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,41wtwzCZkXwpnakmwJ239F,0.9,0.603,2,-5.313,1,0.0646,0.402,4.81e-06,0.134,0.824,129.928,audio_features,41wtwzCZkXwpnakmwJ239F,spotify:track:41wtwzCZkXwpnakmwJ239F,https://api.spotify.com/v1/tracks/41wtwzCZkXwpnakmwJ239F,https://api.spotify.com/v1/audio-analysis/41wtwzCZkXwpnakmwJ239F,170972,4
12,Ignorantes,Bad Bunny,3225740,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,38RIEav39FGi86jppxO0du,0.85,0.536,1,-5.161,1,0.0599,0.267,3.89e-05,0.0996,0.505,96.029,audio_features,38RIEav39FGi86jppxO0du,spotify:track:38RIEav39FGi86jppxO0du,https://api.spotify.com/v1/tracks/38RIEav39FGi86jppxO0du,https://api.spotify.com/v1/audio-analysis/38RIEav39FGi86jppxO0du,210607,4
13,ROXANNE,Arizona Zervas,3095570,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,audio_features,696DnlkuDOXcMAnKlTgXXK,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,163636,5
14,Godzilla (feat. Juice WRLD),Eminem,2841683,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,7FIWs0pqAYbP91WWM0vlTQ,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,audio_features,7FIWs0pqAYbP91WWM0vlTQ,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,210800,4
15,Circles,Post Malone,2767410,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4
16,Blueberry Faygo,Lil Mosey,2612435,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,audio_features,22LAwLoDA5b4AaGSkg6bKW,spotify:track:22LAwLoDA5b4AaGSkg6bKW,https://api.spotify.com/v1/tracks/22LAwLoDA5b4AaGSkg6bKW,https://api.spotify.com/v1/audio-analysis/22LAwLoDA5b4AaGSkg6bKW,162547,4
17,death bed (coffee for your head),Powfu,2610232,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,audio_features,7eJMfftS33KTjuF7lTsMCx,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333,4
18,Someone You Loved,Lewis Capaldi,2604861,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,audio_features,7qEHsqek33rTcFNT9PFqLf,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,182161,4
19,Roses - Imanbek Remix,SAINt JHN,2472694,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,audio_features,24Yi9hE78yPEbZ4kxyoXAI,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,https://api.spotify.com/v1/tracks/24Yi9hE78yPEbZ4kxyoXAI,https://api.spotify.com/v1/audio-analysis/24Yi9hE78yPEbZ4kxyoXAI,176840,4
20,Sunday Best,Surfaces,2450480,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,audio_features,1Cv1YLb4q0RzL6pybtaMLo,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,158571,4
21,La Santa,Bad Bunny,2407851,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,69vlMrzHwATKzupwNcUPyK,0.744,0.868,1,-4.524,1,0.047,0.0326,0,0.0822,0.586,93.037,audio_features,69vlMrzHwATKzupwNcUPyK,spotify:track:69vlMrzHwATKzupwNcUPyK,https://api.spotify.com/v1/tracks/69vlMrzHwATKzupwNcUPyK,https://api.spotify.com/v1/audio-analysis/69vlMrzHwATKzupwNcUPyK,206420,4
22,Memories,Maroon 5,2344653,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,audio_features,2b8fOow8UzyDFAE27YhOZM,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,189486,4
23,Yummy,Justin Bieber,2315130,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,16wAOAZ2OkqoIDN7TpChjR,0.676,0.506,9,-6.652,0,0.0958,0.345,0,0.118,0.497,145.842,audio_features,16wAOAZ2OkqoIDN7TpChjR,spotify:track:16wAOAZ2OkqoIDN7TpChjR,https://api.spotify.com/v1/tracks/16wAOAZ2OkqoIDN7TpChjR,https://api.spotify.com/v1/audio-analysis/16wAOAZ2OkqoIDN7TpChjR,208520,4
24,Life Is Good (feat. Drake),Future,2274055,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,5yY9lUy8nbvjM1Uyo1Uqoc,0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,audio_features,5yY9lUy8nbvjM1Uyo1Uqoc,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc,237735,4
25,Adore You,Harry Styles,2264814,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,3jjujdWJ72nww5eGnfs2E7,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,audio_features,3jjujdWJ72nww5eGnfs2E7,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,207133,4
26,Vete,Bad Bunny,2257445,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,2n7ohqg1s68ToAHh4u9mcW,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,audio_features,2n7ohqg1s68ToAHh4u9mcW,spotify:track:2n7ohqg1s68ToAHh4u9mcW,https://api.spotify.com/v1/tracks/2n7ohqg1s68ToAHh4u9mcW,https://api.spotify.com/v1/audio-analysis/2n7ohqg1s68ToAHh4u9mcW,192024,4
27,P2,Lil Uzi Vert,2177044,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,3kW4z2pIj5VY5fLjBrMRL5,0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,audio_features,3kW4z2pIj5VY5fLjBrMRL5,spotify:track:3kW4z2pIj5VY5fLjBrMRL5,https://api.spotify.com/v1/tracks/3kW4z2pIj5VY5fLjBrMRL5,https://api.spotify.com/v1/audio-analysis/3kW4z2pIj5VY5fLjBrMRL5,234627,4
28,everything i wanted,Billie Eilish,2153558,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,audio_features,3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,245426,4
29,That Way - Bonus Track,Lil Uzi Vert,2102891,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC,2ajzBr7vwHTEBeqDzcsNRC,0.712,0.598,7,-5.368,0,0.0388,0.0546,0,0.154,0.504,130.007,audio_features,2ajzBr7vwHTEBeqDzcsNRC,spotify:track:2ajzBr7vwHTEBeqDzcsNRC,https://api.spotify.com/v1/tracks/2ajzBr7vwHTEBeqDzcsNRC,https://api.spotify.com/v1/audio-analysis/2ajzBr7vwHTEBeqDzcsNRC,212354,4
30,bad guy,Billie Eilish,2083331,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
31,Physical,Dua Lipa,1995353,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,5px6upUHM3fhOP621Edp4V,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.962,audio_features,5px6upUHM3fhOP621Edp4V,spotify:track:5px6upUHM3fhOP621Edp4V,https://api.spotify.com/v1/tracks/5px6upUHM3fhOP621Edp4V,https://api.spotify.com/v1/audio-analysis/5px6upUHM3fhOP621Edp4V,193829,4
32,Stupid Love,Lady Gaga,1995205,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb,2kJu14V7hbZw3I4K8L8SXb,0.676,0.815,8,-4.294,1,0.0625,0.00146,0.00041,0.275,0.796,117.973,audio_features,2kJu14V7hbZw3I4K8L8SXb,spotify:track:2kJu14V7hbZw3I4K8L8SXb,https://api.spotify.com/v1/tracks/2kJu14V7hbZw3I4K8L8SXb,https://api.spotify.com/v1/audio-analysis/2kJu14V7hbZw3I4K8L8SXb,193531,4
33,Yo Perreo Sola,Bad Bunny,1979224,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,0SqqAgdovOE24BzxIClpjw,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014,audio_features,0SqqAgdovOE24BzxIClpjw,spotify:track:0SqqAgdovOE24BzxIClpjw,https://api.spotify.com/v1/tracks/0SqqAgdovOE24BzxIClpjw,https://api.spotify.com/v1/audio-analysis/0SqqAgdovOE24BzxIClpjw,172127,4
34,Supalonely,BENEE,1961769,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,4nK5YrxbMGZstTLbvj6Gxw,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,audio_features,4nK5YrxbMGZstTLbvj6Gxw,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/tracks/4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/audio-analysis/4nK5YrxbMGZstTLbvj6Gxw,223480,4
35,No Time To Die,Billie Eilish,1959417,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,73SpzrcaHk0RQPFP73vqVR,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,audio_features,73SpzrcaHk0RQPFP73vqVR,spotify:track:73SpzrcaHk0RQPFP73vqVR,https://api.spotify.com/v1/tracks/73SpzrcaHk0RQPFP73vqVR,https://api.spotify.com/v1/audio-analysis/73SpzrcaHk0RQPFP73vqVR,242265,4
36,Before You Go,Lewis Capaldi,1959068,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,audio_features,2gMXnyrvIjhVBUZwvLZDMP,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,https://api.spotify.com/v1/tracks/2gMXnyrvIjhVBUZwvLZDMP,https://api.spotify.com/v1/audio-analysis/2gMXnyrvIjhVBUZwvLZDMP,215107,4
37,Señorita,Shawn Mendes,1933417,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,6v3KW9xbzN5yKLt9YKDYA2,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,audio_features,6v3KW9xbzN5yKLt9YKDYA2,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,190800,4
38,You should be sad,Halsey,1898673,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,7lidXGPXPYLNThITAOTlkK,0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,audio_features,7lidXGPXPYLNThITAOTlkK,spotify:track:7lidXGPXPYLNThITAOTlkK,https://api.spotify.com/v1/tracks/7lidXGPXPYLNThITAOTlkK,https://api.spotify.com/v1/audio-analysis/7lidXGPXPYLNThITAOTlkK,205473,4
39,Rojo,J Balvin,1881609,https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG,4uziEsK1yiqdauKVDPsmVG,0.652,0.595,11,-4.04,1,0.113,0.15,0.000115,0.0842,0.444,172.27,audio_features,4uziEsK1yiqdauKVDPsmVG,spotify:track:4uziEsK1yiqdauKVDPsmVG,https://api.spotify.com/v1/tracks/4uziEsK1yiqdauKVDPsmVG,https://api.spotify.com/v1/audio-analysis/4uziEsK1yiqdauKVDPsmVG,150853,4
40,Sigues Con El,Dímelo Flow,1873424,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,7sQKy5vlPQllr0k9IjYJv3,0.883,0.668,9,-2.957,1,0.113,0.11,0.000529,0.0734,0.676,87.972,audio_features,7sQKy5vlPQllr0k9IjYJv3,spotify:track:7sQKy5vlPQllr0k9IjYJv3,https://api.spotify.com/v1/tracks/7sQKy5vlPQllr0k9IjYJv3,https://api.spotify.com/v1/audio-analysis/7sQKy5vlPQllr0k9IjYJv3,226533,4
41,After Hours,The Weeknd,1810163,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,4ejyZ4uJEXUURcgKp1kP8v,0.663,0.567,5,-5.941,0,0.0309,0.0938,0.00978,0.124,0.139,108.959,audio_features,4ejyZ4uJEXUURcgKp1kP8v,spotify:track:4ejyZ4uJEXUURcgKp1kP8v,https://api.spotify.com/v1/tracks/4ejyZ4uJEXUURcgKp1kP8v,https://api.spotify.com/v1/audio-analysis/4ejyZ4uJEXUURcgKp1kP8v,361947,4
