Position,Track Name,Artist,Streams,URL,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1,ROCKSTAR (feat. Roddy Ricch),DaBaby,5287167,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,audio_features,7ytR5pFWmSjzHJIeQkgog4,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733,4
2,Savage Love (Laxed - Siren Beat),Jawsh 685,4847209,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0,-8.52,0,0.0803,0.234,0,0.269,0.761,150.076,audio_features,1xQ6trAsedVPCdbtDAmk0c,spotify:track:1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/tracks/1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/audio-analysis/1xQ6trAsedVPCdbtDAmk0c,171375,4
3,Blinding Lights,The Weeknd,4357126,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4
4,Come & Go (with Marshmello),Juice WRLD,4031110,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,0,-5.181,1,0.0657,0.0172,0,0.158,0.535,144.991,audio_features,7y7w4tl4MaRC2UMEj1mPtr,spotify:track:7y7w4tl4MaRC2UMEj1mPtr,https://api.spotify.com/v1/tracks/7y7w4tl4MaRC2UMEj1mPtr,https://api.spotify.com/v1/audio-analysis/7y7w4tl4MaRC2UMEj1mPtr,205485,4
5,Watermelon Sugar,Harry Styles,3825086,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,audio_features,6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000,4
6,Roses - Imanbek Remix,SAINt JHN,3571629,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,audio_features,24Yi9hE78yPEbZ4kxyoXAI,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,https://api.spotify.com/v1/tracks/24Yi9hE78yPEbZ4kxyoXAI,https://api.spotify.com/v1/audio-analysis/24Yi9hE78yPEbZ4kxyoXAI,176840,4
7,Wishing Well,Juice WRLD,3557337,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,9,-6.13,0,0.128,0.00336,0,0.267,0.0804,149.972,audio_features,6o3QUC5oAE4g6WxRIFcZtb,spotify:track:6o3QUC5oAE4g6WxRIFcZtb,https://api.spotify.com/v1/tracks/6o3QUC5oAE4g6WxRIFcZtb,https://api.spotify.com/v1/audio-analysis/6o3QUC5oAE4g6WxRIFcZtb,194621,4
8,Breaking Me,Topic,2868799,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,audio_features,3H7ihDc1dqLriiWXwsc2po,spotify:track:3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/tracks/3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/audio-analysis/3H7ihDc1dqLriiWXwsc2po,166794,4
9,Party Girl (Remix),StaySolidRocky,2815598,https://open.spotify.com/track/0XkmeG97T4mtYlWRJcrxec,0XkmeG97T4mtYlWRJcrxec,0.752,0.375,6,-10.157,0,0.204,0.533,0,0.175,0.591,129.995,audio_features,0XkmeG97T4mtYlWRJcrxec,spotify:track:0XkmeG97T4mtYlWRJcrxec,https://api.spotify.com/v1/tracks/0XkmeG97T4mtYlWRJcrxec,https://api.spotify.com/v1/audio-analysis/0XkmeG97T4mtYlWRJcrxec,147673,4
10,death bed (coffee for your head),Powfu,2759390,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,audio_features,7eJMfftS33KTjuF7lTsMCx,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333,4
11,Rain On Me (with Ariana Grande),Lady Gaga,2736177,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,audio_features,7ju97lgwC2rKQ6wwsf9no9,spotify:track:7ju97lgwC2rKQ6wwsf9no9,https://api.spotify.com/v1/tracks/7ju97lgwC2rKQ6wwsf9no9,https://api.spotify.com/v1/audio-analysis/7ju97lgwC2rKQ6wwsf9no9,182200,4
12,Life's A Mess (feat. Halsey),Juice WRLD,2612881,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,4h5N4KyWZMtpeH9vhXSXjd,0.63,0.446,1,-8.9,1,0.0351,0.337,0,0.166,0.177,143.078,audio_features,4h5N4KyWZMtpeH9vhXSXjd,spotify:track:4h5N4KyWZMtpeH9vhXSXjd,https://api.spotify.com/v1/tracks/4h5N4KyWZMtpeH9vhXSXjd,https://api.spotify.com/v1/audio-analysis/4h5N4KyWZMtpeH9vhXSXjd,202193,4
13,How You Like That,BLACKPINK,2561727,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,11,-4.014,1,0.0918,0.0694,3.41e-05,0.0544,0.351,130.013,audio_features,3vAn0qZzdyuHamcrpkfiX3,spotify:track:3vAn0qZzdyuHamcrpkfiX3,https://api.spotify.com/v1/tracks/3vAn0qZzdyuHamcrpkfiX3,https://api.spotify.com/v1/audio-analysis/3vAn0qZzdyuHamcrpkfiX3,181264,4
14,Dance Monkey,Tones And I,2487222,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,audio_features,1rgnBhdG2JDFTbYkYRZAku,spotify:track:1rgnBhdG2JDFTbYkYRZAku,https://api.spotify.com/v1/tracks/1rgnBhdG2JDFTbYkYRZAku,https://api.spotify.com/v1/audio-analysis/1rgnBhdG2JDFTbYkYRZAku,209755,4
15,ily (i love you baby) (feat. Emilee),Surf Mesa,2445288,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,audio_features,62aP9fBQKYKxi7PDXwcUAS,spotify:track:62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS,176547,4
16,La Jeepeta - Remix,Nio Garcia,2419201,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70,1mohfLaTJtB2RplHLQVM70,0.815,0.715,4,-4.65,0,0.207,0.3,4.83e-06,0.091,0.786,176.007,audio_features,1mohfLaTJtB2RplHLQVM70,spotify:track:1mohfLaTJtB2RplHLQVM70,https://api.spotify.com/v1/tracks/1mohfLaTJtB2RplHLQVM70,https://api.spotify.com/v1/audio-analysis/1mohfLaTJtB2RplHLQVM70,345241,4
17,Toosie Slide,Drake,2405715,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,466cKvZn1j45IpxDdYZqdA,0.83,0.49,1,-8.82,0,0.209,0.289,3.04e-06,0.113,0.845,81.604,audio_features,466cKvZn1j45IpxDdYZqdA,spotify:track:466cKvZn1j45IpxDdYZqdA,https://api.spotify.com/v1/tracks/466cKvZn1j45IpxDdYZqdA,https://api.spotify.com/v1/audio-analysis/466cKvZn1j45IpxDdYZqdA,247059,4
18,Don't Start Now,Dua Lipa,2363379,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,3PfIrDoz19wz7qK7tYeu62,0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,audio_features,3PfIrDoz19wz7qK7tYeu62,spotify:track:3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/tracks/3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/audio-analysis/3PfIrDoz19wz7qK7tYeu62,183290,4
