danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Label
0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41E-06,0.351,0.325,160.048,199758,4,0
0.767,0.569,4,-6.805,0,0.216,0.00988,1.45E-05,0.109,0.524,77.052,196363,4,0
0.581,0.642,1,-5.318,1,0.407,0.0519,0,0.183,0.536,80.142,345160,4,0
0.767,0.884,2,-3.674,1,0.161,0.028,0,0.103,0.717,123.01,208238,4,0
0.842,0.801,8,-4.167,0,0.228,0.157,4.82E-06,0.0642,0.617,95.881,212500,4,0
0.819,0.859,8,-6.264,1,0.224,0.0244,0,0.0916,0.612,104.906,195429,4,0
0.691,0.739,5,-3.09,0,0.229,0.422,3.95E-06,0.11,0.884,83.897,248345,4,0
0.899,0.509,9,-8.04,1,0.387,0.00157,0,0.0573,0.599,150.001,225924,4,0
0.606,0.655,6,-6.328,1,0.402,0.139,0,0.103,0.696,159.824,236686,4,0
0.774,0.851,11,-2.795,0,0.255,0.0651,0,0.0568,0.695,180.086,257865,4,0
0.639,0.546,1,-5.382,1,0.0407,0.0837,0,0.122,0.149,122.179,173124,4,0
0.75,0.561,8,-7.839,0,0.233,0.258,0,0.122,0.147,120.098,202693,4,0
0.761,0.958,6,-4.761,1,0.126,0.121,0,0.359,0.919,149.881,172000,4,0
0.909,0.582,7,-5.357,1,0.0665,0.0696,4.78E-05,0.0984,0.844,126.063,249598,4,0
0.756,0.552,8,-6.912,1,0.0596,0.119,0,0.104,0.4,146.095,188864,4,0
0.656,0.381,0,-8.757,0,0.0802,0.653,0,0.116,0.166,84.907,325556,4,0
0.697,0.713,5,-4.09,1,0.153,0.367,0,0.101,0.476,171.844,182627,4,0
0.757,0.618,3,-8.037,0,0.172,0.378,0,0.106,0.316,101.031,304795,4,0
0.701,0.852,0,-4.03,1,0.126,0.509,0,0.309,0.607,144.837,175671,4,0
0.764,0.787,1,-3.647,0,0.0445,0.0153,0,0.0736,0.381,124.949,191226,4,0
0.386,0.406,11,-10.419,1,0.0425,0.832,0.0597,0.171,0.205,78.616,177413,4,0
0.493,0.606,5,-8.409,0,0.16,0.307,1.01E-05,0.113,0.233,104.887,316949,4,0
0.803,0.624,7,-6.764,0,0.0477,0.451,0.000734,0.1,0.628,95.968,304524,4,0
0.77,0.775,8,-4.65,0,0.0349,0.178,0,0.0651,0.848,124.013,256440,4,0
0.561,0.422,4,-4.998,0,0.0267,0.444,0,0.0867,0.182,110.037,191030,4,0
0.632,0.398,6,-6.615,1,0.373,0.945,0,0.228,0.633,90.695,204931,4,0
0.515,0.59,2,-6.761,0,0.217,0.176,2.47E-06,0.141,0.374,99.785,190000,4,0
0.755,0.619,7,-6.83,0,0.263,0.273,0,0.158,0.574,90,196719,4,0
0.958,0.6,9,-6.996,0,0.118,0.0391,0,0.274,0.607,127.933,181153,4,0
0.729,0.603,6,-6.736,0,0.0666,0.0948,0,0.113,0.207,134.972,243976,4,0
0.763,0.666,7,-3.316,1,0.194,0.153,0,0.301,0.587,90.086,185719,4,0
0.852,0.432,1,-8.04,0,0.501,0.0599,0,0.146,0.258,140.042,236571,4,0
0.729,0.616,8,-6.422,1,0.249,0.458,0,0.082,0.532,106.486,155058,4,0
0.569,0.865,4,-3.844,0,0.266,0.0673,0,0.312,0.361,82.011,214363,4,0
0.703,0.657,4,-5.363,1,0.0783,0.139,0,0.093,0.455,82.96,146375,4,0
0.403,0.245,0,-11.862,1,0.0569,0.969,4.74E-05,0.119,0.148,128.333,200661,4,0
0.711,0.592,4,-7.136,0,0.23,0.758,0,0.156,0.535,124.749,141224,4,0
0.311,0.485,6,-5.726,0,0.0365,0.701,0,0.0726,0.225,77.355,208827,4,0
0.775,0.886,6,-6.68,0,0.0476,0.589,7.71E-06,0.0991,0.939,172.013,203076,4,0
0.529,0.314,0,-10.323,1,0.0461,0.354,0.000436,0.102,0.288,129.666,199240,3,0
0.681,0.61,1,-9.629,0,0.0413,0.432,0.00158,0.144,0.121,104.995,357948,4,0
0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,250373,4,0
0.628,0.64,6,-4.164,0,0.049,0.0992,0,0.138,0.409,129.815,201081,4,0
0.671,0.833,5,-5.152,0,0.395,0.0825,0,0.0726,0.702,79.351,233278,4,0
0.512,0.734,8,-5.448,0,0.438,0.431,0,0.226,0.168,93.995,245813,4,0
0.711,0.746,1,-4.224,1,0.253,0.0289,0,0.371,0.279,96.024,225573,4,0
0.6,0.716,3,-5.554,0,0.384,0.0491,0,0.109,0.246,180.165,175040,4,0
0.604,0.436,2,-8.32,1,0.188,0.0544,0.000242,0.162,0.239,107.978,361280,4,0
0.658,0.623,1,-9.154,0,0.0912,0.171,0.00528,0.114,0.305,182.011,168991,4,0
0.754,0.653,7,-5.095,1,0.0611,0.0944,0,0.383,0.379,123.084,179746,4,0
0.794,0.756,5,-7.16,0,0.136,0.11,0,0.247,0.775,123.066,156498,4,0
0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,105176,4,0
0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13E-05,0.154,0.868,114.328,242293,4,0
0.697,0.551,11,-8.833,1,0.0815,0.258,0.00551,0.124,0.219,89,165840,4,0
0.681,0.603,0,-5.533,1,0.0458,0.0105,0,0.159,0.643,79.007,167120,4,0
0.432,0.52,1,-5.515,0,0.0548,0.277,0.371,0.138,0.303,164.047,231653,4,0
0.627,0.446,2,-9.477,0,0.0332,0.308,0.00077,0.111,0.11,139.994,182080,4,0
0.788,0.427,5,-9.918,0,0.308,0.0649,3.62E-05,0.171,0.605,97.038,215227,4,0
0.501,0.452,8,-7.867,1,0.0893,0.836,2.11E-05,0.132,0.119,134.778,281670,3,0
0.647,0.813,9,-5.086,1,0.138,0.0365,1.12E-06,0.0884,0.39,170.024,165176,4,0
0.794,0.659,7,-7.063,0,0.0498,0.143,0.00224,0.0944,0.308,112.019,247460,4,0
0.745,0.456,8,-9.482,1,0.0874,0.44,0,0.072,0.124,94.032,314367,4,0
0.798,0.564,2,-5.98,1,0.047,0.23,1.83E-05,0.183,0.394,108.004,254218,4,0
0.772,0.483,6,-10.06,0,0.0564,0.0521,0.000375,0.377,0.479,120.005,277080,4,0
0.808,0.709,8,-7.298,0,0.0426,0.201,0.00376,0.0947,0.395,114.978,242466,4,0
0.826,0.76,11,-6.382,0,0.117,0.392,0,0.132,0.813,99.974,216285,4,0
0.776,0.445,9,-8.574,1,0.0371,0.212,0.00409,0.124,0.405,109.981,184200,4,0
0.645,0.774,6,-4.839,0,0.344,0.236,0,0.128,0.635,86.692,182522,4,0
0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,206200,4,0
0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,289133,4,0
0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,196267,4,0
0.618,0.5,7,-8.334,1,0.205,0.27,0,0.325,0.575,90.963,287960,4,0
0.546,0.26,1,-12.573,1,0.125,0.942,5.09E-06,0.128,0.421,155.033,204400,4,0
0.491,0.538,9,-10.62,0,0.0439,0.0205,0.595,0.126,0.21,157.063,237467,4,0
0.551,0.947,2,-4.671,1,0.152,0.000652,0.000257,0.0637,0.466,127.657,282747,4,0
0.225,0.689,8,-9.12,1,0.0555,0.469,0.813,0.337,0.5,93.798,102080,4,0
0.33,0.357,10,-10.171,1,0.0348,0.866,1.76E-05,0.19,0.101,84.119,182720,3,0
0.27,0.195,1,-10.653,0,0.0797,0.931,9.73E-06,0.0949,0.171,46.489,188639,4,0
0.387,0.133,7,-15.633,0,0.0474,0.947,0.0591,0.107,0.0498,124.397,79200,4,0
0.518,0.938,8,-5.964,0,0.0416,0.021,0.000305,0.288,0.71,139.138,227800,4,0
0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,214960,4,0
0.527,0.978,8,-5.436,1,0.109,0.00124,4.75E-05,0.0744,0.463,141.169,210227,4,0
0.572,0.835,0,-6.219,1,0.0317,0.171,0.000376,0.0702,0.796,129.994,241600,4,0
0.823,0.821,8,-3.402,0,0.166,0.31,4.28E-06,0.143,0.791,99.999,213314,4,0
0.639,0.439,8,-8.425,1,0.0601,0.0375,3.56E-06,0.0699,0.559,141.408,190144,4,0
0.832,0.549,1,-8.259,0,0.0602,0.168,0,0.11,0.384,140.045,181496,4,0
0.363,0.359,10,-12.19,0,0.101,0.84,9.11E-05,0.353,0.142,74.526,178088,1,0
0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,211040,4,0
0.467,0.429,6,-8.689,0,0.0964,0.815,5.22E-05,0.177,0.24,148.53,179188,4,0
0.633,0.793,5,-6.847,0,0.182,0.148,0,0.867,0.761,109.093,193702,4,0
0.81,0.625,11,-3.593,0,0.071,0.0407,1.53E-06,0.118,0.598,100.019,137448,4,0
0.498,0.705,9,-8.088,0,0.392,0.321,0.000441,0.414,0.571,156.519,171173,4,0
0.906,0.545,11,-4.977,0,0.344,0.181,0,0.091,0.543,139.932,186827,4,0
0.933,0.757,2,-3.212,1,0.117,0.00184,0,0.135,0.544,137.993,187941,4,0
0.454,0.583,2,-6.596,1,0.133,0.321,1.06E-05,0.332,0.216,89.134,178550,4,0
0.958,0.597,9,-7.092,0,0.111,0.0457,0,0.138,0.619,127.931,180453,4,0
0.463,0.62,7,-5.647,1,0.167,0.131,0,0.0619,0.158,83.031,202640,1,0
0.458,0.804,2,-6.421,1,0.294,0.0375,0,0.685,0.408,84.733,289760,4,0
0.249,0.218,8,-13.676,0,0.038,0.631,0.0668,0.464,0.0786,175.844,196000,3,0
0.624,0.651,0,-4.715,1,0.0372,0.279,0,0.0782,0.355,139.115,179413,4,0
0.614,0.686,9,-6.483,0,0.21,0.0105,1.36E-06,0.184,0.645,136.537,233667,4,0
0.893,0.49,5,-6.563,0,0.0589,0.197,0.000387,0.102,0.517,108.032,181074,4,0
0.736,0.632,11,-4.939,0,0.0648,0.18,0,0.349,0.503,92.03,216107,4,0
0.469,0.87,9,-4.475,0,0.342,0.0278,0,0.313,0.652,86.622,171023,4,0
0.669,0.801,8,-5.445,1,0.136,0.268,0,0.0594,0.541,109.919,201072,4,0
0.725,0.703,7,-4.641,1,0.0466,0.0632,0.000251,0.14,0.638,106.032,175827,4,0
0.585,0.525,7,-5.915,0,0.0817,0.034,2.60E-05,0.139,0.533,167.811,195747,3,0
0.92,0.76,0,-6.154,1,0.193,0.374,0,0.101,0.723,93.968,176823,4,0
0.648,0.661,11,-5.027,1,0.195,0.121,2.33E-06,0.12,0.813,113.363,305962,5,0
0.598,0.71,0,-6.839,0,0.0272,0.0476,1.77E-05,0.1,0.726,97.976,274294,4,0
0.524,0.806,1,-3.447,0,0.406,0.197,0,0.101,0.45,115.172,224360,4,0
0.69,0.714,7,-5.948,1,0.0338,0.0077,7.23E-05,0.191,0.489,112.009,187027,4,0
0.796,0.911,1,-1.998,1,0.285,0.188,0,0.499,0.918,180.128,204631,4,0
0.861,0.621,1,-7.106,1,0.362,0.121,0,0.0689,0.254,83.976,166640,4,0
0.735,0.662,1,-7.862,1,0.05,0.0104,0,0.153,0.124,87.999,101353,4,0
0.599,0.787,2,-4.708,1,0.0338,2.07E-05,5.27E-05,0.064,0.822,114.065,185133,4,0
0.694,0.664,2,-4.649,1,0.05,0.639,0,0.0929,0.676,95.941,281500,4,0
0.82,0.685,1,-7.093,1,0.288,0.0603,1.82E-05,0.671,0.462,91.98,298164,4,0
0.71,0.844,6,-5.589,0,0.0968,0.0699,0,0.354,0.469,103.009,240777,4,0
0.736,0.868,8,-3.01,0,0.0454,0.166,1.48E-06,0.0419,0.613,94.026,181280,4,0
0.532,0.704,5,-3.895,0,0.26,0.093,0,0.184,0.591,96.004,186344,4,0
0.697,0.874,5,-2.15,0,0.045,0.0122,0,0.627,0.775,132.022,213886,4,0
0.737,0.867,11,-2.259,0,0.0458,0.0398,0,0.32,0.506,98.05,175873,4,0
0.524,0.397,0,-11.936,1,0.405,0.745,0,0.521,0.552,80.744,221093,4,0
0.896,0.621,5,-6.857,0,0.237,0.00532,0,0.196,0.818,121.966,206080,4,0
0.516,0.637,6,-8.832,1,0.0632,0.0433,3.89E-06,0.11,0.324,138.011,260440,4,0
0.752,0.706,5,-6.274,1,0.0636,0.0797,0.000752,0.129,0.33,125.041,208812,4,0
0.719,0.598,9,-6.254,1,0.077,0.232,0,0.115,0.303,142.592,126521,4,0
0.696,0.429,1,-8.736,0,0.0554,0.0518,0,0.128,0.242,149.967,213333,4,0
0.911,0.721,10,-4.833,0,0.28,0.0364,0,0.111,0.69,104.11,297546,4,0
0.622,0.8,5,-5.819,1,0.0425,0.0505,0,0.0619,0.58,110.977,230707,4,0
0.614,0.605,0,-5.411,1,0.0321,0.226,0,0.124,0.329,127.107,217855,4,0
0.745,0.561,0,-4.869,1,0.0807,0.0758,0,0.133,0.449,77.557,248431,4,0
0.77,0.797,10,-4.985,0,0.0693,0.0662,3.81E-06,0.0858,0.393,100.003,172827,4,0
0.674,0.726,11,-3.813,0,0.141,0.126,1.56E-06,0.115,0.443,160.067,144090,4,0
0.561,0.76,2,-7.194,1,0.264,0.667,0,0.106,0.317,163.938,187211,4,0
0.465,0.84,0,-4.35,1,0.0722,0.125,0,0.138,0.672,83.981,142026,4,0
0.709,0.662,8,-4.55,1,0.0766,0.00966,0,0.108,0.439,150.046,218349,4,0
0.768,0.641,11,-6.197,0,0.114,0.0628,0,0.0912,0.231,144.963,224063,4,0
0.712,0.515,10,-6.004,0,0.0857,0.234,0,0.205,0.563,160,201920,4,0
0.502,0.309,6,-11.389,1,0.0601,0.268,0.279,0.127,0.18,169.522,95267,1,0
0.758,0.932,3,-2.809,1,0.0372,0.0558,0,0.097,0.592,125.993,214246,4,0
0.581,0.673,0,-4.421,0,0.0549,0.0768,0,0.4,0.621,160.073,171817,4,0
0.782,0.659,1,-3.103,1,0.248,0.0696,0,0.168,0.336,148.03,131761,4,0
0.797,0.722,5,-6.23,0,0.0601,0.0925,0,0.112,0.338,145.99,250272,4,0
0.866,0.563,11,-6.964,0,0.108,0.185,0,0.0889,0.307,127.954,161668,4,0
0.597,0.767,1,-4.713,0,0.0481,0.106,0,0.107,0.205,148.009,189813,4,0
0.682,0.656,6,-4.67,1,0.0435,0.0737,0,0.353,0.607,130.089,183027,4,0
0.606,0.679,2,-7.445,1,0.0321,0.015,0.000427,0.234,0.705,122.012,177003,4,0
0.664,0.832,10,-3.166,0,0.34,0.107,0,0.776,0.498,164.144,156621,4,0
0.427,0.724,0,-4.751,1,0.0844,0.125,0,0.749,0.289,140.029,325810,4,0
0.678,0.681,6,-7.698,0,0.183,0.466,0.000657,0.263,0.525,104.014,212312,4,0
0.778,0.731,5,-4.325,1,0.0399,0.446,0,0.251,0.854,91.991,213913,4,0
0.856,0.523,4,-10.481,0,0.131,0.444,0,0.0537,0.709,105.935,219667,4,0
0.401,0.746,0,-4.155,1,0.0734,0.197,0,0.0657,0.417,104.252,178133,4,0
0.567,0.696,9,-5.416,1,0.301,0.456,0,0.113,0.544,92.061,174983,4,0
0.72,0.741,10,-6.529,0,0.0287,0.101,1.41E-05,0.289,0.357,119.896,198053,4,0
0.618,0.693,1,-7.889,0,0.333,0.44,0.759,0.101,0.439,143.98,229960,4,0
0.799,0.676,2,-5.644,1,0.169,0.41,0.000777,0.325,0.91,104.956,175200,4,0
0.736,0.515,1,-7.739,1,0.163,0.384,4.31E-06,0.113,0.421,149.977,259834,4,0
0.868,0.657,7,-5.318,0,0.0745,0.197,0,0.105,0.508,125.905,139644,4,0
0.626,0.768,10,-4.653,0,0.166,0.159,0.000186,0.0848,0.753,80.066,187000,4,0
0.95,0.573,0,-6.31,1,0.138,0.00306,0,0.0887,0.549,120.032,121000,4,0
0.88,0.335,1,-8.742,1,0.297,0.226,0,0.107,0.213,140.061,182023,4,0
0.839,0.733,2,-5.26,0,0.273,0.488,8.28E-05,0.0923,0.409,123.14,176261,4,0
0.872,0.971,6,-5.576,1,0.281,0.917,0.00143,0.121,0.521,149.987,161600,4,0
0.556,0.481,11,-7.663,1,0.313,0.282,0,0.216,0.581,149.025,120137,4,0
0.805,0.671,5,-5.316,1,0.111,0.113,0,0.278,0.522,90.979,219302,4,0
0.656,0.432,6,-9.481,0,0.217,0.443,0,0.132,0.0897,97.022,222374,4,0
0.518,0.467,0,-6.184,1,0.0302,0.662,0,0.0853,0.386,132.854,173307,4,0
0.592,0.584,8,-6.232,0,0.0893,0.158,2.63E-06,0.132,0.447,88.073,245893,4,0
0.648,0.701,10,-3.546,1,0.186,0.417,9.90E-06,0.103,0.588,177.943,189977,4,0
0.649,0.453,6,-7.28,1,0.085,0.627,0,0.116,0.431,99.183,181891,4,0
0.793,0.399,7,-7.428,1,0.0951,0.12,0,0.124,0.0379,121.949,226600,4,0
0.827,0.553,1,-5.296,1,0.032,0.0227,1.52E-05,0.176,0.0631,110.015,236120,4,0
0.771,0.761,1,-4.727,0,0.047,0.208,0,0.091,0.277,131.01,219664,4,0
0.796,0.467,11,-6.293,1,0.34,0.202,3.32E-05,0.206,0.4,179.974,173760,3,0
0.823,0.558,9,-7.119,1,0.0278,0.397,2.03E-05,0.0821,0.674,155.974,175707,4,0
0.518,0.465,0,-5.903,1,0.0273,0.834,0,0.203,0.302,93.024,229783,4,0
0.687,0.829,4,-3.607,0,0.0298,0.0836,0,0.0986,0.349,152.059,221153,4,0
0.673,0.687,6,-5.295,0,0.0623,0.269,0,0.181,0.524,96.964,211040,4,0
0.665,0.948,2,-3.387,1,0.0881,0.0258,0,0.378,0.841,114.012,175347,4,0
0.8,0.74,10,-4.52,0,0.0479,0.184,0,0.0558,0.775,90.035,226200,4,0
0.65,0.361,2,-7.153,1,0.404,0.0331,0,0.0978,0.844,89.803,177094,4,0
0.794,0.702,6,-5.656,0,0.0346,0.0671,0,0.155,0.535,121.938,189344,4,0
0.612,0.57,11,-6.642,0,0.0347,0.279,0,0.0963,0.335,77.004,197293,4,0
0.886,0.47,6,-7.756,0,0.458,0.00122,3.36E-05,0.121,0.184,156.997,114973,4,0
0.679,0.572,5,-6.703,1,0.0781,0.455,2.41E-06,0.127,0.542,92.859,183428,4,0
0.714,0.817,1,-3.987,0,0.435,0.275,0,0.14,0.408,174.1,170200,4,0
0.819,0.674,6,-4.663,1,0.327,0.013,0,0.384,0.766,115.897,173220,5,0
0.574,0.891,0,-3.665,0,0.157,0.0847,0,0.16,0.707,100.978,183240,4,0
0.8,0.756,7,-4.4,0,0.0367,0.687,2.06E-06,0.111,0.456,113.204,193444,3,0
0.797,0.543,11,-5.744,1,0.0439,0.0202,0,0.0726,0.164,115.036,222621,4,0
0.687,0.766,9,-6.739,0,0.105,0.31,0,0.196,0.629,140.039,193573,4,0
0.832,0.649,1,-6.781,0,0.482,0.0252,0,0.255,0.699,76.01,189831,4,0
0.789,0.657,1,-5.941,1,0.278,0.0428,0,0.093,0.555,137.079,157274,4,0
0.741,0.81,10,-3.929,0,0.0776,0.222,0,0.174,0.604,105.065,181857,3,0
0.701,0.731,5,-5.721,0,0.277,0.645,0,0.116,0.433,184.782,187399,3,0
0.901,0.676,2,-7.033,1,0.251,0.0646,0,0.0863,0.452,85.018,148278,4,0
0.801,0.636,4,-5.444,0,0.0453,0.0144,0,0.311,0.21,146.137,160009,4,0
0.772,0.643,0,-6.367,0,0.159,0.425,0,0.102,0.609,112.015,260683,4,0
0.46,0.8,1,-3.584,1,0.05,0.289,6.16E-06,0.121,0.553,102.46,220396,4,0
0.746,0.566,3,-9.455,0,0.0669,0.67,6.65E-05,0.121,0.485,135.043,217480,4,0
0.771,0.717,11,-6.054,0,0.196,0.487,0,0.246,0.577,140.028,183748,4,0
0.649,0.502,5,-4.368,1,0.0437,0.286,0,0.166,0.695,87,202040,3,0
0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14E-05,0.152,0.158,171.854,169248,4,0
0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,178947,4,0
0.474,0.772,5,-5.925,0,0.26,0.368,3.32E-06,0.183,0.427,169.893,145412,4,0
0.497,0.916,7,-3.323,1,0.108,0.000323,0,0.36,0.401,96.051,215004,4,0
0.448,0.824,5,-4.249,0,0.057,0.0739,0,0.113,0.419,119.965,213693,4,0
0.153,0.138,6,-21.877,0,0.0503,0.837,0.55,0.254,0.0503,74.318,119410,3,0
0.712,0.891,6,-2.76,0,0.0401,0.00415,0,0.258,0.735,126.012,165704,4,0
0.521,0.895,7,-5.242,1,0.0442,5.54E-05,0.349,0.0985,0.237,120.117,322340,4,0
0.805,0.625,5,-8.589,0,0.0434,0.25,0.00527,0.0954,0.647,102.996,156497,4,0
0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967,172245,4,0
0.755,0.875,7,-5.944,0,0.193,0.399,0,0.115,0.393,145.008,203301,4,0
0.865,0.792,4,-4.207,1,0.0677,0.168,1.46E-05,0.107,0.562,101.985,189496,4,0
0.83,0.71,11,-5.523,0,0.326,0.374,0,0.0877,0.703,93.977,237013,4,0
0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,164000,4,0
0.724,0.702,7,-4.622,1,0.0429,0.0648,0.000256,0.121,0.688,106.044,175823,4,0
0.63,0.692,7,-4.951,0,0.427,0.275,0,0.167,0.82,179.877,203067,4,0
0.712,0.619,10,-8.287,0,0.269,0.594,0,0.12,0.579,82.101,137587,4,0
0.966,0.563,8,-5.764,1,0.0618,0.00202,0,0.105,0.363,104.991,173926,4,0
0.828,0.588,2,-7.14,1,0.118,0.0156,0,0.124,0.598,94.052,224681,4,0
0.758,0.707,1,-9.751,0,0.193,0.154,0,0.103,0.78,171.869,157440,1,0
0.78,0.643,1,-4.154,1,0.121,0.0381,0,0.115,0.211,169.995,150041,4,0
0.84,0.764,8,-6.344,1,0.191,0.335,7.81E-06,0.118,0.485,130.113,165640,4,0
0.83,0.92,4,-2.303,1,0.0352,0.118,2.12E-06,0.234,0.967,121.982,208383,4,0
0.767,0.659,1,-7.429,1,0.0444,0.325,0,0.13,0.439,124.946,163208,4,0
0.684,0.808,0,-2.737,1,0.061,0.0518,1.02E-05,0.0858,0.712,173.905,174027,4,0
0.732,0.746,3,-6.229,0,0.275,0.123,0,0.097,0.927,159.881,160096,4,0
0.854,0.623,11,-8.854,0,0.0745,0.177,0,0.114,0.468,129.991,154427,4,0
0.797,0.64,11,-6.272,0,0.194,0.148,0,0.209,0.486,100.002,170053,4,0
0.77,0.75,0,-2.715,1,0.0785,0.19,0,0.0618,0.609,99.997,225600,4,0
0.592,0.572,5,-8.974,0,0.185,0.146,0.000172,0.115,0.315,164.08,209449,4,0
0.838,0.549,9,-7.145,0,0.0755,0.877,0.000964,0.115,0.654,114.445,135597,4,0
0.8,0.762,7,-4.097,0,0.203,0.381,0,0.0887,0.645,141.971,284080,4,0
0.768,0.574,6,-6.104,0,0.136,0.384,1.65E-05,0.336,0.278,74.949,217776,4,0
0.546,0.859,1,-5.966,1,0.0306,0.00223,0.000947,0.0529,0.645,99.965,292267,4,0
0.729,0.805,6,-3.83,1,0.184,0.19,0.225,0.0909,0.345,191.994,225373,4,0
0.552,0.225,0,-11.501,1,0.0477,0.827,0,0.111,0.67,138.002,219573,4,0
0.6,0.666,11,-9.827,1,0.0394,0.102,0,0.118,0.566,99.989,193176,4,0
0.825,0.749,10,-4.805,0,0.182,0.0199,0,0.14,0.31,154.943,164471,4,0
0.725,0.706,5,-4.766,1,0.121,0.193,0,0.109,0.667,120.042,216874,4,0
0.946,0.723,9,-3.692,1,0.114,0.0778,0,0.0608,0.349,102.956,160877,4,0
0.712,0.624,9,-6.911,1,0.067,0.0342,4.91E-05,0.0919,0.335,77.471,129142,4,0
0.402,0.754,8,-4.837,1,0.0432,0.143,0,0.358,0.621,108.17,191248,4,0
0.756,0.637,1,-7.984,0,0.241,0.403,0,0.177,0.191,138.142,248467,4,0
0.648,0.554,9,-7.005,1,0.0341,0.329,2.56E-05,0.0803,0.372,98.045,171786,4,0
0.827,0.549,0,-8.188,0,0.0343,0.556,0.689,0.124,0.381,127.992,131719,4,0
0.588,0.601,4,-5.983,0,0.0332,0.316,0,0.148,0.38,126.06,254166,3,0
0.749,0.774,9,-6.221,1,0.12,0.0857,1.14E-05,0.11,0.35,99.019,217533,4,0
0.745,0.637,0,-5.959,1,0.0512,0.656,6.50E-06,0.0993,0.446,89.995,205417,4,0
0.801,0.774,1,-5.125,1,0.157,0.0365,3.03E-06,0.114,0.321,144.988,150760,4,0
0.405,0.576,8,-6.245,1,0.171,0.225,8.08E-06,0.0822,0.695,91.204,179479,4,0
0.454,0.423,9,-7.286,1,0.0552,0.544,0,0.0538,0.245,170.162,183661,4,0
0.71,0.517,1,-6.85,1,0.0448,0.172,0,0.0786,0.176,145.946,184987,4,0
0.872,0.613,9,-4.884,1,0.319,0.265,0,0.0819,0.339,139.888,196027,4,0
0.789,0.47,11,-6.373,0,0.421,0.355,0,0.158,0.441,79.982,234053,4,0
0.756,0.685,11,-5.176,0,0.0446,0.135,0,0.123,0.91,151.988,212093,4,0
0.74,0.337,8,-6.039,1,0.0282,0.178,0,0.0944,0.56,103.002,193133,4,0
0.697,0.58,11,-7.986,0,0.0451,0.0583,0,0.393,0.467,123.977,181813,4,0
0.731,0.858,1,-5.082,0,0.0981,0.0245,0,0.0852,0.732,102.02,172560,4,0
0.53,0.525,0,-8.319,1,0.0585,0.228,2.20E-06,0.0812,0.225,134.236,178958,4,0
0.378,0.323,3,-11.555,0,0.041,0.819,0.000433,0.213,0.273,131.324,278333,4,0
0.551,0.609,7,-8.975,1,0.143,0.368,0.000154,0.192,0.324,139.084,104013,4,0
0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,147840,4,0
0.629,0.662,4,-5.581,1,0.0939,0.303,0,0.0762,0.45,82.368,171726,4,0
0.772,0.683,7,-2.867,0,0.107,0.0533,0,0.0936,0.773,168.04,199813,4,0
0.629,0.729,7,-4.744,1,0.0325,0.028,0,0.288,0.304,119.996,170440,4,0
0.268,0.829,7,-5.17,1,0.101,0.00107,0,0.157,0.351,199.886,165967,4,0
0.806,0.843,6,-6.237,0,0.0601,0.156,1.24E-05,0.363,0.327,132.991,173371,4,0
0.622,0.485,2,-7.259,1,0.0322,0.227,0,0.0889,0.236,118.051,208840,4,0
0.678,0.685,10,-9.439,1,0.0472,0.384,0.736,0.099,0.637,173.104,166883,4,0
0.756,0.908,6,-4.427,0,0.0717,0.0848,0,0.377,0.78,100.021,173927,4,0
0.561,0.81,8,-4.754,0,0.0461,0.00047,0,0.157,0.508,87.5,172235,4,0
0.801,0.851,6,-5.698,0,0.175,0.00785,0.000966,0.385,0.705,121.065,189973,4,0
0.498,0.764,2,-8.096,1,0.0382,0.0118,0.0104,0.156,0.0557,115.975,267117,4,0
0.851,0.85,1,-3.4,1,0.0904,0.226,0,0.145,0.642,99.975,165605,4,0
0.817,0.704,10,-8.258,0,0.085,0.175,0.156,0.137,0.154,100.507,154694,4,0
0.455,0.728,6,-6.62,0,0.0749,0.015,4.74E-05,0.111,0.461,165.948,190143,3,0
0.574,0.604,1,-9.933,0,0.0863,0.268,2.98E-06,0.139,0.181,179.636,181772,4,0
0.745,0.615,1,-7.325,1,0.0709,0.407,0.00622,0.438,0.305,100.986,217253,4,0
0.789,0.786,2,-4.788,1,0.297,0.596,0,0.0997,0.39,119.957,248040,4,0
0.582,0.199,10,-10.045,1,0.0321,0.953,0.00852,0.135,0.0783,66.454,240294,4,0
