danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Label
0.578,0.676,8,-5.478,1,0.033,0.114,0,0.255,0.524,149.965,231933,4,1
0.772,0.616,7,-4.673,1,0.102,0.00337,2.36E-06,0.104,0.279,129.967,178013,4,1
0.724,0.415,7,-8.408,0,0.0518,0.764,2.51E-06,0.103,0.328,89.999,186459,4,1
0.822,0.484,1,-7.166,1,0.0865,0.0311,6.22E-06,0.31,0.0934,150.061,129778,4,1
0.628,0.797,11,-3.953,0,0.0596,0.0364,0,0.104,0.321,106.93,215064,4,1
0.673,0.596,10,-7.891,1,0.0354,0.166,0,0.11,0.19,123.969,208567,4,1
0.703,0.757,1,-3.612,1,0.05,0.617,0,0.106,0.696,82.008,221747,4,1
0.602,0.88,1,-5.414,1,0.0354,0.057,0.46,0.284,0.493,114.009,324013,4,1
0.896,0.72,0,-6.262,0,0.355,0.169,0,0.252,0.966,140.1,212093,4,1
0.81,0.625,11,-3.593,0,0.071,0.0407,1.53E-06,0.118,0.598,100.019,137448,4,1
0.708,0.517,7,-7.466,1,0.0618,0.556,0,0.0992,0.457,87.992,200613,4,1
0.464,0.852,11,-3.804,1,0.067,0.0116,0,0.108,0.233,160.075,239507,4,1
0.367,0.623,7,-9.436,1,0.0499,0.0199,0.000731,0.159,0.511,128.268,205467,4,1
0.598,0.775,1,-4.035,0,0.0545,0.022,0,0.0677,0.687,129.819,223123,4,1
0.351,0.956,7,-1.996,1,0.245,0.0949,0,0.226,0.446,83.655,176875,4,1
0.748,0.627,7,-6.029,1,0.0639,0.131,0,0.0852,0.524,120.963,188491,4,1
0.761,0.517,5,-6.916,1,0.0927,0.114,0,0.157,0.46,147.912,174730,4,1
0.553,0.502,0,-5.972,1,0.0409,0.299,0,0.764,0.296,129.976,210200,4,1
0.773,0.836,9,-2.326,0,0.153,0.283,2.10E-05,0.0828,0.497,112.01,201271,4,1
0.458,0.831,0,-2.187,1,0.0654,0.0031,0,0.337,0.572,81.531,232213,4,1
0.867,0.768,7,-3.73,1,0.0791,0.18,0,0.254,0.34,102.021,181826,3,1
0.841,0.682,2,-7.007,1,0.0458,0.113,9.65E-05,0.131,0.338,94.985,245098,4,1
0.738,0.621,0,-7.313,1,0.0486,0.424,7.39E-06,0.692,0.715,113.968,136839,4,1
0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32E-06,0.0787,0.538,95.136,157333,4,1
0.797,0.844,11,-5.482,1,0.275,0.0651,0,0.087,0.52,170.142,173600,4,1
0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,184060,4,1
0.813,0.615,10,-5.624,0,0.132,0.061,0,0.654,0.321,111.039,231067,4,1
0.699,0.558,11,-7.622,1,0.0603,0.462,0,0.116,0.493,79.992,165000,4,1
0.849,0.635,7,-4.068,1,0.254,0.000608,8.44E-06,0.062,0.798,89.484,140833,4,1
0.782,0.868,5,-1.715,0,0.04,0.0106,0.00252,0.29,0.884,96.042,265747,4,1
0.704,0.706,11,-5.233,0,0.111,0.483,0,0.0965,0.856,92.965,195044,4,0
0.805,0.714,11,-6.606,1,0.0974,0.27,0.00188,0.222,0.337,158.004,154039,4,0
0.499,0.638,0,-6.145,1,0.0438,0.129,0,0.631,0.253,89.98,239835,4,0
0.476,0.581,8,-8.795,1,0.12,0.523,0,0.201,0.282,129.568,139972,4,0
0.765,0.574,5,-8.456,1,0.31,0.0585,0,0.22,0.606,140.017,147413,4,0
0.795,0.634,5,-8.771,0,0.142,0.0889,0,0.0874,0.39,97.512,164302,4,0
0.437,0.716,5,-4.306,1,0.05,0.39,0,0.208,0.307,170.094,253304,4,0
0.745,0.576,8,-6.688,1,0.132,0.144,0,0.154,0.16,157.083,214611,4,0
0.915,0.556,1,-8.601,1,0.216,0.0145,0.000179,0.0733,0.67,148.964,170947,4,0
0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,251034,4,0
0.666,0.426,7,-9.228,0,0.147,0.383,1.56E-05,0.109,0.587,159.963,173868,4,0
0.684,0.808,0,-2.737,1,0.061,0.0518,1.02E-05,0.0858,0.712,173.905,174027,4,0
0.698,0.928,1,-5.024,0,0.102,0.00529,0.000102,0.144,0.767,98.008,186080,3,0
0.679,0.197,5,-7.078,1,0.0331,0.137,0,0.0887,0.559,79.504,171016,4,0
0.796,0.911,1,-1.998,1,0.285,0.188,0,0.499,0.918,180.128,204631,4,0
0.869,0.607,6,-6.192,0,0.333,0.025,0,0.0906,0.531,160.011,173489,4,0
0.561,0.832,9,-7.661,1,0.0717,0.232,0,0.107,0.666,93.991,176874,4,0
0.761,0.761,5,-5.721,0,0.0897,0.246,0,0.103,0.483,121.972,225698,4,0
0.639,0.439,8,-8.425,1,0.0601,0.0375,3.56E-06,0.0699,0.559,141.408,190144,4,0
0.74,0.536,1,-9.401,0,0.513,0.549,0,0.629,0.532,82.124,284787,4,0
0.174,0.0466,3,-18.458,1,0.0495,0.672,0.196,0.42,0.0337,116.713,179387,4,0
0.506,0.379,4,-11.64,0,0.0334,0.726,0.00458,0.0956,0.299,134.985,280493,4,0
0.595,0.662,11,-6.858,0,0.0362,0.0178,0,0.0804,0.417,96.053,218447,4,0
0.602,0.751,1,-4.358,1,0.327,0.173,0,0.667,0.934,163.874,196745,4,0
0.781,0.598,7,-7.418,1,0.043,0.213,0.00271,0.118,0.362,109.97,266116,4,0
0.808,0.69,1,-4.151,1,0.148,0.0583,0,0.103,0.64,125.086,223147,4,0
0.821,0.863,6,-3.159,1,0.353,0.00824,0,0.0377,0.874,180.013,154324,4,0
0.77,0.775,8,-4.65,0,0.0349,0.178,0,0.0651,0.848,124.013,256440,4,0
0.715,0.649,2,-11.294,1,0.109,0.036,0.0199,0.0795,0.478,100.077,212107,4,0
0.571,0.665,2,-4.953,1,0.044,0.001,0.0621,0.0874,0.582,172.005,269046,4,0
0.876,0.733,10,-4.478,0,0.333,0.0208,0,0.0999,0.962,154.904,148630,4,0
0.675,0.562,7,-7.678,1,0.0352,0.233,0,0.0816,0.309,130.098,256533,4,0
0.635,0.677,10,-5.548,1,0.0909,0.161,0,0.154,0.253,94.95,213733,4,0
0.859,0.413,1,-7.399,1,0.182,0.132,0,0.334,0.697,115.035,194230,4,0
0.606,0.847,11,-6.292,1,0.0975,0.0377,7.95E-06,0.14,0.503,144.936,175867,4,0
0.687,0.409,9,-7.751,1,0.0311,0.71,0,0.126,0.16,111.861,232600,4,0
0.696,0.565,5,-7.237,0,0.0605,0.652,2.02E-06,0.121,0.599,156.11,187728,4,0
0.815,0.65,1,-7.031,1,0.189,0.171,1.97E-05,0.12,0.352,109.88,159127,4,0
0.734,0.637,4,-5.677,0,0.141,0.0462,2.29E-05,0.0602,0.648,169.977,202333,4,0
0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,250987,4,0
0.662,0.424,11,-9.949,1,0.161,0.322,0.000217,0.14,0.208,131.938,244320,4,0
0.512,0.97,8,-3.886,0,0.212,0.03,0,0.0994,0.427,94.952,200240,4,0
0.547,0.289,0,-8.131,1,0.0348,0.645,0,0.148,0.213,104.851,181913,3,0
0.667,0.624,1,-5.527,1,0.0688,0.0152,2.05E-05,0.296,0.19,101.96,189815,4,0
0.749,0.66,7,-6.143,1,0.241,0.558,0,0.133,0.542,123.96,263647,4,0
0.571,0.166,8,-16.883,1,0.0471,0.978,0,0.253,0.707,93.914,94733,3,0
0.387,0.352,2,-9.77,1,0.0353,0.624,3.81E-05,0.112,0.113,107.892,349347,4,0
0.646,0.874,9,-4.313,1,0.22,0.232,0,0.177,0.319,79.588,212316,4,0
0.542,0.55,0,-5.072,0,0.158,0.261,0,0.157,0.172,106.435,214255,4,0
0.821,0.689,1,-5.02,1,0.229,0.0543,0.000137,0.0974,0.493,125.474,190341,5,0
0.699,0.509,7,-7.995,0,0.27,0.116,2.95E-06,0.18,0.327,155.97,221833,4,0
0.708,0.375,8,-11.064,1,0.441,0.719,2.82E-06,0.126,0.239,93.624,286520,4,0
0.565,0.39,9,-4.959,1,0.0556,0.817,0,0.126,0.708,163.781,193700,4,0
0.682,0.503,8,-5.934,1,0.0417,0.213,0,0.0944,0.382,113.987,235532,4,0
0.873,0.577,1,-9.151,1,0.271,0.353,0,0.111,0.956,117.089,149133,4,0
0.732,0.681,4,-7.665,0,0.259,0.381,0.000177,0.111,0.151,85.041,211667,4,0
0.693,0.259,1,-7.918,1,0.0372,0.448,0.000135,0.0995,0.361,88.972,175432,4,0
0.819,0.719,1,-8.084,1,0.168,0.0172,1.11E-05,0.107,0.575,149.97,217000,4,0
0.715,0.566,9,-7.536,1,0.0411,0.0375,0,0.107,0.509,93.998,185281,4,0
0.836,0.649,11,-6.442,1,0.332,0.0716,0,0.0943,0.294,95.084,156032,4,0
0.746,0.631,8,-7.968,0,0.231,0.218,0,0.222,0.342,104.047,184840,4,0
0.459,0.545,6,-4.874,1,0.0282,0.142,0,0.105,0.194,137.941,248587,3,0
0.521,0.716,0,-4.999,1,0.0364,0.0372,0,0.148,0.12,77.562,191000,4,0
0.499,0.456,0,-11.528,1,0.4,0.753,0,0.861,0.94,205.882,103747,4,0
0.624,0.745,6,-2.936,1,0.0628,0.144,0,0.257,0.493,99.971,182265,4,0
0.852,0.745,11,-3.667,0,0.171,0.0313,0,0.0824,0.897,148.007,195681,4,0
0.732,0.746,3,-6.229,0,0.275,0.123,0,0.097,0.927,159.881,160096,4,0
0.83,0.625,5,-3.678,1,0.0573,0.226,0,0.302,0.884,138.046,205636,4,0
0.771,0.731,3,-5.387,0,0.0534,0.237,3.48E-05,0.217,0.844,76.98,177040,4,0
0.698,0.882,4,-3.078,0,0.0863,0.127,0,0.15,0.445,106.083,200105,4,0
0.651,0.655,2,-6.652,1,0.373,0.139,1.45E-06,0.104,0.393,78.665,183829,4,0
0.424,0.259,2,-16.509,1,0.0531,0.418,0.00247,0.354,0.316,165.755,268597,3,0
0.673,0.687,8,-4.567,1,0.0545,0.00304,4.77E-05,0.317,0.159,106.859,266879,4,0
0.9,0.846,0,-4.884,1,0.224,0.025,0,0.204,0.851,129.966,188607,4,0
0.682,0.639,8,-4.406,1,0.292,0.0284,0,0.197,0.183,89.09,238203,4,0
0.872,0.971,6,-5.576,1,0.281,0.917,0.00143,0.121,0.521,149.987,161600,4,0
0.758,0.602,10,-7.909,0,0.094,0.0376,4.77E-06,0.111,0.519,155.038,176056,4,0
0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,177184,4,0
0.562,0.604,9,-7.498,0,0.197,0.326,0,0.416,0.562,83.355,176540,4,0
0.938,0.5,4,-10.08,0,0.144,0.00183,0,0.077,0.462,140.011,201707,4,0
0.443,0.623,0,-6.717,0,0.0718,0.0468,0,0.247,0.156,79.365,233000,4,0
0.792,0.307,11,-6.224,0,0.0522,0.189,0,0.0834,0.631,104.511,177215,4,0
0.727,0.85,1,-4.965,1,0.0401,0.0598,0.000109,0.312,0.801,113.019,245080,4,0
0.398,0.838,8,-4.734,0,0.13,0.778,0,0.189,0.206,156.008,182341,3,0
0.81,0.552,1,-6.854,1,0.0504,0.0785,0.000442,0.099,0.269,109.989,173227,4,0
0.464,0.547,7,-8.137,0,0.339,0.0511,0,0.155,0.423,67.003,221492,4,0
0.606,0.679,2,-7.445,1,0.0321,0.015,0.000427,0.234,0.705,122.012,177003,4,0
0.736,0.515,1,-7.739,1,0.163,0.384,4.31E-06,0.113,0.421,149.977,259834,4,0
0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,3,0
0.628,0.75,10,-5.219,0,0.14,0.142,0,0.0946,0.374,87.008,211303,4,0
0.772,0.799,5,-3.481,0,0.291,0.104,0,0.111,0.449,97.029,152299,4,0
0.619,0.489,11,-11.25,0,0.46,0.782,0,0.106,0.328,126.046,225012,4,0
0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,258880,4,0
0.758,0.562,9,-6.302,1,0.0771,0.0996,0,0.0996,0.581,142.035,217493,4,0
0.542,0.587,4,-6.145,1,0.035,0.0977,0,0.2,0.243,136.915,237372,4,0
0.883,0.631,11,-8.925,1,0.27,0.0275,0.00715,0.105,0.378,150.015,179373,4,0
0.678,0.659,1,-4.694,1,0.312,0.492,0,0.106,0.675,173.988,243180,4,0
0.721,0.277,1,-7.128,1,0.0365,0.634,0,0.112,0.309,131.935,171827,4,0
0.544,0.802,10,-4.534,0,0.326,0.0534,0,0.139,0.322,179.924,164000,4,0
0.611,0.714,9,-4.696,0,0.856,0.184,0,0.145,0.628,196.043,175828,4,0
0.916,0.493,1,-7.371,0,0.162,0.12,2.63E-06,0.211,0.327,140.057,195591,4,0
0.576,0.766,10,-4.943,0,0.449,0.028,1.68E-06,0.366,0.236,144.833,246761,4,0
0.603,0.908,11,-5.254,1,0.184,0.0144,0,0.671,0.457,133.063,184640,4,0
0.641,0.807,9,-6.73,1,0.239,0.0851,2.38E-05,0.64,0.712,158.071,221386,4,0
0.828,0.545,1,-8.31,1,0.365,0.134,0,0.259,0.741,152.069,137533,4,0
0.773,0.82,2,-4.454,1,0.245,0.348,1.65E-06,0.128,0.717,140.021,173280,4,0
0.724,0.45,4,-5.763,0,0.0497,0.0315,1.42E-05,0.111,0.464,140.978,180560,4,0
0.884,0.679,11,-6.051,1,0.0899,0.0205,0.000172,0.115,0.489,146.021,168093,4,0
0.645,0.545,11,-10.675,0,0.0511,0.375,2.32E-05,0.106,0.0379,137.09,268947,4,0
0.581,0.661,9,-7.715,1,0.453,0.137,0,0.115,0.326,108.252,175099,4,0
0.579,0.824,7,-5.356,1,0.296,0.0722,0,0.259,0.477,165.854,151084,4,0
0.612,0.742,5,-4.198,0,0.0519,0.0176,0.000102,0.101,0.431,122.052,193399,4,0
0.864,0.484,6,-9.159,0,0.344,0.205,0,0.248,0.534,160.052,144560,4,0
0.767,0.889,7,-2.988,1,0.0963,0.00611,0,0.402,0.843,119.93,195145,4,0
0.796,0.868,10,-5.774,0,0.0992,0.104,0.00024,0.115,0.586,124.981,179502,4,0
0.512,0.453,2,-8.991,1,0.0291,0.771,0.0914,0.065,0.236,124.05,258533,4,0
0.723,0.669,0,-6.784,1,0.0348,0.0522,0.192,0.109,0.35,125.051,224133,4,0
0.603,0.67,2,-4.809,1,0.25,0.0871,0,0.326,0.159,89.842,192099,4,0
0.629,0.554,1,-6.759,1,0.326,0.28,0,0.158,0.308,126.694,242293,4,0
0.765,0.858,11,-4.823,0,0.317,0.325,0,0.0786,0.871,90.08,154132,4,0
0.518,0.465,0,-5.903,1,0.0273,0.834,0,0.203,0.302,93.024,229783,4,0
0.578,0.593,2,-9.504,0,0.0696,0.166,0.0209,0.17,0.201,74.869,147452,4,0
0.716,0.729,5,-6.313,1,0.117,0.0991,0,0.0842,0.276,131.975,226693,4,0
0.479,0.765,5,-3.669,1,0.0427,0.000965,2.96E-05,0.0825,0.39,139.917,206098,4,0
0.623,0.684,11,-4.832,0,0.294,0.211,0,0.354,0.46,177.99,190187,4,0
0.641,0.444,6,-6.482,1,0.0239,0.412,0.00121,0.179,0.588,107.081,187824,4,0
0.868,0.657,7,-5.318,0,0.0745,0.197,0,0.105,0.508,125.905,139644,4,0
0.546,0.871,10,-5.81,1,0.148,0.139,8.28E-05,0.104,0.303,189.723,198107,4,0
0.716,0.624,6,-5.398,0,0.0739,0.238,0,0.128,0.783,90.983,157081,4,0
0.667,0.489,9,-8.772,0,0.422,0.197,0,0.159,0.392,145.048,239314,4,0
0.64,0.681,6,-5.362,1,0.0334,0.0438,0,0.166,0.676,118.062,177973,4,0
0.626,0.768,10,-4.653,0,0.166,0.159,0.000186,0.0848,0.753,80.066,187000,4,0
0.817,0.869,6,-4.791,1,0.18,0.163,0.00226,0.0497,0.561,96.029,207200,4,0
0.522,0.833,0,-3.715,1,0.0575,0.0454,0,0.127,0.296,180.009,193569,4,0
0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967,172245,4,0
0.722,0.757,0,-3.592,0,0.0782,0.17,1.31E-05,0.0657,0.763,167.987,202308,4,0
0.83,0.92,4,-2.303,1,0.0352,0.118,2.12E-06,0.234,0.967,121.982,208383,4,0
0.456,0.126,2,-10.883,1,0.0444,0.966,1.77E-06,0.107,0.162,68.614,272485,4,0
0.763,0.671,1,-4.029,0,0.1,0.401,1.16E-05,0.375,0.602,120.06,197495,4,0
0.613,0.739,10,-6.478,1,0.0311,0.526,0,0.149,0.712,104.966,211453,4,0
0.583,0.687,0,-5.756,1,0.149,0.129,1.15E-05,0.241,0.16,94.642,156327,4,0
0.891,0.894,4,-4.595,0,0.145,0.0466,0.000244,0.161,0.671,130.045,154154,4,0
0.95,0.743,10,-5.861,0,0.238,0.0646,1.19E-05,0.103,0.62,136.98,257546,4,0
0.456,0.828,1,-6.225,1,0.077,0.0244,0,0.21,0.313,116.719,189132,4,0
0.621,0.678,8,-4.104,1,0.197,0.142,0,0.098,0.0883,88.677,176027,4,0
0.856,0.675,8,-5.526,0,0.307,0.234,4.60E-06,0.0612,0.719,94.03,164036,4,0
0.783,0.479,7,-10.646,1,0.541,0.149,0,0.101,0.533,176.027,163798,4,0
0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,190627,4,0
0.37,0.408,0,-10.355,1,0.0441,0.804,0.0279,0.678,0.164,125.068,262267,4,0
0.667,0.755,11,-5.893,0,0.05,0.0533,1.15E-05,0.0795,0.472,97.063,180816,4,0
0.604,0.436,2,-8.32,1,0.188,0.0544,0.000242,0.162,0.239,107.978,361280,4,0
0.565,0.717,11,-4.455,0,0.331,0.475,0,0.193,0.341,75.505,178027,4,0
0.841,0.678,0,-4.664,0,0.189,0.767,0,0.4,0.717,121.023,264920,4,0
0.835,0.596,5,-6.637,0,0.297,0.137,1.09E-06,0.164,0.897,100.706,174893,4,0
0.537,0.834,5,-8.76,1,0.083,0.0326,0,0.416,0.353,125.993,176425,4,0
0.621,0.743,3,-3.864,1,0.0738,0.281,0,0.411,0.581,111.454,154661,4,0
0.672,0.684,9,-5.682,0,0.316,0.125,0.0261,0.183,0.62,75.233,182816,3,0
0.812,0.546,1,-8.711,1,0.245,0.0364,0.00641,0.109,0.416,145.047,191427,4,0
0.407,0.697,11,-5.612,1,0.342,0.375,5.07E-06,0.125,0.632,179.681,162864,3,0
0.42,0.636,10,-7.216,1,0.22,0.494,0,0.122,0.784,156.104,215670,5,0
0.66,0.503,9,-5.501,1,0.34,0.131,0,0.13,0.396,175.896,161748,4,0
0.342,0.18,10,-15.235,1,0.0321,0.991,0.0064,0.0987,0.215,108.354,201333,3,0
0.483,0.121,2,-15.133,0,0.0349,0.91,0,0.0885,0.419,106.032,149720,4,0
0.888,0.432,10,-9.275,0,0.0934,0.0562,0,0.112,0.173,99.965,172986,4,0
0.494,0.778,8,-7.041,1,0.0359,0.000115,0,0.0904,0.406,139.963,188228,4,0
0.481,0.267,7,-9.249,1,0.0339,0.8,0,0.249,0.137,117.64,227693,3,0
0.864,0.702,8,-7.146,1,0.131,0.356,0,0.105,0.845,137.98,225427,4,0
0.78,0.643,1,-4.154,1,0.121,0.0381,0,0.115,0.211,169.995,150041,4,0
0.781,0.98,0,-5.077,1,0.285,0.0549,2.74E-06,0.597,0.487,140.235,196907,4,0
0.816,0.735,8,-5.49,1,0.0539,0.16,0.000108,0.0665,0.476,130.029,204853,4,0
0.356,0.924,1,-3.74,1,0.0808,0.00101,0,0.0953,0.232,148.017,222587,4,0
0.509,0.703,1,-6.097,1,0.512,0.39,0,0.269,0.301,174.259,275987,4,0
0.517,0.805,1,-4.897,0,0.0867,0.152,0,0.0714,0.753,140.128,209240,4,0
0.783,0.537,9,-2.921,1,0.0749,0.278,0,0.229,0.392,113.977,222866,4,0
0.862,0.561,8,-5.703,1,0.335,0.596,0,0.108,0.541,99.864,188388,3,0
0.833,0.778,4,-5.455,0,0.0575,0.0608,0,0.12,0.55,120.011,164000,4,0
0.775,0.661,6,-6.178,0,0.183,0.0261,2.09E-05,0.112,0.467,112.029,190700,4,0
0.498,0.764,2,-8.096,1,0.0382,0.0118,0.0104,0.156,0.0557,115.975,267117,4,0
0.435,0.715,11,-5.869,1,0.186,0.119,0,0.531,0.382,100.576,196448,5,0
0.764,0.555,11,-6.414,1,0.0604,0.275,0,0.0824,0.255,111.004,169227,4,0
0.789,0.767,9,-4.612,0,0.0715,0.00812,0.000348,0.101,0.637,99.957,167311,4,0
0.75,0.561,8,-7.839,0,0.233,0.258,0,0.122,0.147,120.098,202693,4,0
0.599,0.761,0,-6.887,1,0.0421,0.713,4.74E-06,0.349,0.712,77.015,163373,4,0
0.664,0.832,10,-3.166,0,0.34,0.107,0,0.776,0.498,164.144,156621,4,0
0.795,0.595,1,-8.073,1,0.0698,0.0823,0,0.128,0.502,91.025,196348,4,0
0.789,0.524,1,-7.942,0,0.273,0.212,0,0.221,0.343,138.064,147600,4,0
0.741,0.891,7,-2.824,1,0.119,0.0437,0,0.256,0.449,102.002,221176,4,0
0.837,0.793,11,-5.048,0,0.0567,0.0261,9.04E-05,0.0743,0.87,124.988,151011,4,0
0.972,0.482,8,-6.128,1,0.0702,0.00872,0,0.149,0.0767,125.013,185883,4,0
0.804,0.66,10,-4.86,0,0.0726,0.0319,0,0.103,0.257,94.053,169345,4,0
0.84,0.764,8,-6.344,1,0.191,0.335,7.81E-06,0.118,0.485,130.113,165640,4,0
0.72,0.542,1,-7.583,1,0.0482,0.0514,3.50E-06,0.136,0.374,74.977,136462,4,0
0.561,0.785,8,-5.376,0,0.452,0.111,0,0.121,0.458,150.159,180800,4,0
0.412,0.619,7,-6.39,1,0.0725,0.0868,2.55E-06,0.4,0.234,95.977,250053,4,0
0.856,0.728,7,-3.497,1,0.0916,0.135,1.00E-06,0.2,0.797,89.999,181093,4,0
0.223,0.146,4,-16.084,0,0.0321,0.281,0,0.256,0.176,84.041,175173,4,0
0.597,0.477,1,-9.638,0,0.642,0.137,0,0.113,0.512,80.382,171442,4,0
0.552,0.623,6,-5.766,1,0.0532,0.0122,0.0123,0.106,0.616,177.973,215737,4,0
0.736,0.868,8,-3.01,0,0.0454,0.166,1.48E-06,0.0419,0.613,94.026,181280,4,0
0.47,0.74,11,-6.093,1,0.07,0.0455,0,0.091,0.562,84.841,214347,4,0
0.711,0.517,11,-7.695,1,0.0391,0.154,0,0.149,0.294,119.945,204516,4,0
0.826,0.691,1,-6.557,1,0.129,0.000541,0,0.157,0.603,162.966,178240,4,0
0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4,0
0.711,0.639,5,-5.338,0,0.431,0.335,0,0.144,0.961,139.945,225440,4,0
0.743,0.339,1,-7.678,1,0.409,0.00582,0,0.0812,0.118,203.927,238373,4,0
0.782,0.793,7,-7.054,1,0.0399,0.000199,0.000215,0.306,0.906,100.987,158467,4,0
0.913,0.788,10,-2.889,0,0.263,0.0546,0.00064,0.168,0.544,120.934,143314,4,0
0.821,0.72,10,-4.606,0,0.222,0.00902,7.07E-06,0.158,0.285,150.039,185261,4,0
0.513,0.661,5,-6.419,1,0.24,0.161,0,0.246,0.179,94.791,209213,4,0
0.57,0.763,1,-4.137,1,0.0573,0.0857,2.49E-06,0.0932,0.43,150.088,239853,4,0
0.927,0.497,7,-9.062,1,0.426,0.301,0,0.106,0.675,130.013,132907,4,0
0.598,0.472,0,-10.991,1,0.258,0.204,1.54E-05,0.108,0.522,120.08,230600,4,0
0.658,0.62,6,-6.634,0,0.0517,0.149,1.22E-05,0.157,0.522,89.955,258507,4,0
0.853,0.688,8,-6.509,0,0.296,0.0118,0,0.151,0.565,150.012,166693,4,0
0.589,0.651,6,-5.097,1,0.0306,0.0291,3.20E-06,0.111,0.166,90.011,212627,4,0
0.898,0.447,1,-8.849,1,0.0772,0.000676,1.04E-05,0.365,0.308,145.964,204787,4,0
0.84,0.692,8,-5.399,1,0.0356,0.00181,0,0.344,0.145,100.046,155913,4,0
0.722,0.84,10,-3.24,0,0.0785,0.42,0,0.112,0.851,150.108,187246,4,0
0.533,0.32,8,-8.819,1,0.0316,0.731,1.65E-05,0.154,0.291,98.036,226160,4,0
0.95,0.573,0,-6.31,1,0.138,0.00306,0,0.0887,0.549,120.032,121000,4,0
0.681,0.84,6,-4.295,0,0.128,0.0351,0,0.398,0.722,100.056,177794,4,0
0.395,0.508,7,-3.522,1,0.0326,0.795,3.63E-06,0.0627,0.168,89.859,226213,4,0
0.667,0.889,6,-4.851,1,0.0918,0.00912,0,0.0816,0.541,169.959,238193,4,0
0.845,0.559,1,-7.182,1,0.0605,0.375,0.0372,0.0965,0.43,119.951,173200,4,0
0.443,0.519,1,-9.337,0,0.246,0.0989,2.33E-05,0.0919,0.24,71.682,208763,1,0
0.675,0.46,6,-8.646,0,0.0426,0.456,0.00111,0.0964,0.226,114.844,164710,4,0
0.748,0.441,10,-7.653,0,0.0622,0.592,0,0.176,0.44,124.107,219800,4,0
0.893,0.63,8,-5.769,1,0.159,0.254,0,0.116,0.434,123.029,191504,4,0
0.801,0.636,4,-5.444,0,0.0453,0.0144,0,0.311,0.21,146.137,160009,4,0
0.797,0.633,5,-4.815,1,0.238,0.223,0,0.109,0.577,156.015,232413,4,0
0.548,0.653,5,-3.875,1,0.081,0.456,0,0.103,0.163,150.068,174853,4,0
0.515,0.917,1,-7.312,1,0.0417,0.000209,0.000476,0.145,0.409,121.988,266187,4,0
0.353,0.592,9,-7.3,1,0.0404,0.118,2.55E-06,0.102,0.174,175.923,264038,4,0
0.704,0.777,2,-5.729,1,0.195,0.0358,0,0.151,0.392,111.921,141542,4,0
0.868,0.548,1,-7.864,1,0.171,0.233,2.67E-06,0.181,0.557,139.999,204311,4,0
0.755,0.751,8,-4.034,1,0.0748,0.0635,0,0.0812,0.491,102.002,183587,4,0
0.78,0.341,1,-10.162,0,0.465,0.517,0,0.0873,0.342,70.011,178640,4,0
0.487,0.441,10,-7.858,1,0.342,0.00725,0.000644,0.182,0.0891,173.086,227533,4,0
0.755,0.594,7,-5.906,1,0.216,0.241,0,0.107,0.237,178.929,238053,4,0
0.789,0.767,9,-4.612,0,0.0715,0.00812,0.000348,0.101,0.637,99.957,167311,4,0
0.481,0.451,5,-6.095,0,0.0347,0.336,0,0.0872,0.289,157.966,295493,4,0
0.848,0.933,5,-3.306,0,0.106,0.7,2.81E-06,0.184,0.506,139.998,171998,4,0
0.614,0.602,6,-8.759,0,0.0522,0.033,0.000146,0.116,0.15,119.95,250511,4,0
0.697,0.531,10,-5.527,0,0.0402,0.409,0,0.142,0.621,139.972,264124,4,0
0.896,0.528,0,-5.981,0,0.0849,0.114,0.000189,0.773,0.312,104.991,237714,4,0
0.504,0.597,10,-6.237,1,0.1,0.206,0,0.0949,0.557,117.974,230489,4,0
0.726,0.705,6,-4.458,1,0.0636,0.247,0,0.409,0.39,120.053,231106,4,0
0.885,0.578,5,-7.416,0,0.0783,0.0739,0.0903,0.102,0.388,131.999,178933,4,0
0.8,0.523,1,-6.578,1,0.107,0.00108,0,0.352,0.379,147.057,144142,4,0
0.636,0.727,9,-5.852,1,0.106,0.0161,1.12E-06,0.151,0.358,107.988,244453,4,0
0.674,0.578,10,-8.768,0,0.298,0.0518,0.0055,0.72,0.163,112.265,170240,5,0
0.744,0.394,5,-9.828,0,0.419,0.0895,6.66E-06,0.279,0.658,142.961,187217,4,0
0.784,0.586,10,-5.148,1,0.057,0.159,0,0.183,0.824,113.973,143153,4,0
0.854,0.868,0,-3.455,1,0.154,0.24,0.00204,0.152,0.631,115.99,192000,4,0
0.766,0.873,11,-6.381,0,0.143,0.00627,0,0.0764,0.743,126.988,202627,4,0
