Track Name,Artist,Streams,URL,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Label
Pretty Boy (feat. Lil Yachty),Joji,1071453,https://open.spotify.com/track/0f1G5SHFoFC9lO03gHCGVS,0f1G5SHFoFC9lO03gHCGVS,0.6559999999999999,0.7759999999999999,6,-6.184,1,0.0672,0.16,0.37799999999999995,0.37200000000000005,0.638,156.049,audio_features,0f1G5SHFoFC9lO03gHCGVS,spotify:track:0f1G5SHFoFC9lO03gHCGVS,https://api.spotify.com/v1/tracks/0f1G5SHFoFC9lO03gHCGVS,https://api.spotify.com/v1/audio-analysis/0f1G5SHFoFC9lO03gHCGVS,156759,4,0
Afterthought,Joji,1000877,https://open.spotify.com/track/1ggYjU6zdFHgANcku82boU,1ggYjU6zdFHgANcku82boU,0.6679999999999999,0.547,1,-8.024,1,0.0353,0.39799999999999996,0.0766,0.0931,0.192,83.5,audio_features,1ggYjU6zdFHgANcku82boU,spotify:track:1ggYjU6zdFHgANcku82boU,https://api.spotify.com/v1/tracks/1ggYjU6zdFHgANcku82boU,https://api.spotify.com/v1/audio-analysis/1ggYjU6zdFHgANcku82boU,194871,4,0
Ferrari,Anuel AA,758495,https://open.spotify.com/track/4mbb7hmfDR6M9cQaLdYSFd,4mbb7hmfDR6M9cQaLdYSFd,0.8420000000000001,0.732,7,-4.811,0,0.149,0.575,0.0,0.17600000000000002,0.629,140.07399999999998,audio_features,4mbb7hmfDR6M9cQaLdYSFd,spotify:track:4mbb7hmfDR6M9cQaLdYSFd,https://api.spotify.com/v1/tracks/4mbb7hmfDR6M9cQaLdYSFd,https://api.spotify.com/v1/audio-analysis/4mbb7hmfDR6M9cQaLdYSFd,188780,4,0
SWAG,YG,702741,https://open.spotify.com/track/2ap9kKsIEiWa4bzsjqACEx,2ap9kKsIEiWa4bzsjqACEx,0.861,0.58,8,-7.07,0,0.33799999999999997,0.0188,2.22e-06,0.0767,0.805,157.875,audio_features,2ap9kKsIEiWa4bzsjqACEx,spotify:track:2ap9kKsIEiWa4bzsjqACEx,https://api.spotify.com/v1/tracks/2ap9kKsIEiWa4bzsjqACEx,https://api.spotify.com/v1/audio-analysis/2ap9kKsIEiWa4bzsjqACEx,153478,4,0
Trippin’,Luciano,805189,https://open.spotify.com/track/1KKooKZBpTAPVFjGvStjsa,1KKooKZBpTAPVFjGvStjsa,0.7709999999999999,0.627,10,-7.185,0,0.161,0.397,0.00442,0.0883,0.679,141.815,audio_features,1KKooKZBpTAPVFjGvStjsa,spotify:track:1KKooKZBpTAPVFjGvStjsa,https://api.spotify.com/v1/tracks/1KKooKZBpTAPVFjGvStjsa,https://api.spotify.com/v1/audio-analysis/1KKooKZBpTAPVFjGvStjsa,190267,4,0
Lay Your Head On Me (feat. Marcus Mumford),Major Lazer,829533,https://open.spotify.com/track/0oB9964bp22Bmok0Dmxlzb,0oB9964bp22Bmok0Dmxlzb,0.6579999999999999,0.765,11,-7.002000000000001,0,0.0469,0.0471,1.0199999999999999e-05,0.0936,0.222,119.97399999999999,audio_features,0oB9964bp22Bmok0Dmxlzb,spotify:track:0oB9964bp22Bmok0Dmxlzb,https://api.spotify.com/v1/tracks/0oB9964bp22Bmok0Dmxlzb,https://api.spotify.com/v1/audio-analysis/0oB9964bp22Bmok0Dmxlzb,199895,4,0
NOTHING LESS,PARTYNEXTDOOR,874784,https://open.spotify.com/track/7aGpxzqEndzz82BfUiPOu8,7aGpxzqEndzz82BfUiPOu8,0.612,0.304,5,-9.77,0,0.0332,0.754,0.007520000000000001,0.10800000000000001,0.308,119.87899999999999,audio_features,7aGpxzqEndzz82BfUiPOu8,spotify:track:7aGpxzqEndzz82BfUiPOu8,https://api.spotify.com/v1/tracks/7aGpxzqEndzz82BfUiPOu8,https://api.spotify.com/v1/audio-analysis/7aGpxzqEndzz82BfUiPOu8,208789,4,0
Eternal Summer,The Strokes,619503,https://open.spotify.com/track/6IRzBP4gVoV4D2zHmocoWy,6IRzBP4gVoV4D2zHmocoWy,0.62,0.78,7,-4.466,0,0.0364,0.0142,0.011000000000000001,0.0833,0.32799999999999996,93.954,audio_features,6IRzBP4gVoV4D2zHmocoWy,spotify:track:6IRzBP4gVoV4D2zHmocoWy,https://api.spotify.com/v1/tracks/6IRzBP4gVoV4D2zHmocoWy,https://api.spotify.com/v1/audio-analysis/6IRzBP4gVoV4D2zHmocoWy,375320,4,0
Do The Most,Tory Lanez,703185,https://open.spotify.com/track/7n0lXKEOaFxrAU0R93fIQh,7n0lXKEOaFxrAU0R93fIQh,0.67,0.634,8,-6.682,1,0.294,0.0337,0.0,0.0714,0.375,204.113,audio_features,7n0lXKEOaFxrAU0R93fIQh,spotify:track:7n0lXKEOaFxrAU0R93fIQh,https://api.spotify.com/v1/tracks/7n0lXKEOaFxrAU0R93fIQh,https://api.spotify.com/v1/audio-analysis/7n0lXKEOaFxrAU0R93fIQh,144098,4,0
10 F*CKS (with Mansa),Tory Lanez,656683,https://open.spotify.com/track/7DHNcoR73yUYCSn6PqBgkH,7DHNcoR73yUYCSn6PqBgkH,0.7090000000000001,0.562,11,-10.325999999999999,1,0.11599999999999999,0.048,0.0,0.207,0.265,88.027,audio_features,7DHNcoR73yUYCSn6PqBgkH,spotify:track:7DHNcoR73yUYCSn6PqBgkH,https://api.spotify.com/v1/tracks/7DHNcoR73yUYCSn6PqBgkH,https://api.spotify.com/v1/audio-analysis/7DHNcoR73yUYCSn6PqBgkH,169763,4,0
Bad Decisions,The Strokes,692038,https://open.spotify.com/track/55N8cxpE1QDoeaaNqUnoZ2,55N8cxpE1QDoeaaNqUnoZ2,0.377,0.922,0,-3.4,1,0.055999999999999994,0.0136,0.204,0.28,0.39399999999999996,153.404,audio_features,55N8cxpE1QDoeaaNqUnoZ2,spotify:track:55N8cxpE1QDoeaaNqUnoZ2,https://api.spotify.com/v1/tracks/55N8cxpE1QDoeaaNqUnoZ2,https://api.spotify.com/v1/audio-analysis/55N8cxpE1QDoeaaNqUnoZ2,293360,4,0
Pricey & Spicy,Tory Lanez,712159,https://open.spotify.com/track/1ahRPMw2Cpv1HfUNW8Ykw4,1ahRPMw2Cpv1HfUNW8Ykw4,0.506,0.665,5,-7.11,1,0.22899999999999998,0.0662,0.0,0.146,0.14400000000000002,149.872,audio_features,1ahRPMw2Cpv1HfUNW8Ykw4,spotify:track:1ahRPMw2Cpv1HfUNW8Ykw4,https://api.spotify.com/v1/tracks/1ahRPMw2Cpv1HfUNW8Ykw4,https://api.spotify.com/v1/audio-analysis/1ahRPMw2Cpv1HfUNW8Ykw4,151628,4,0
Una Locura,Ozuna,1877976,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU,5y7DaS3jAc9eZzcSOoUIwU,0.7140000000000001,0.7609999999999999,5,-4.596,0,0.0427,0.139,0.00035,0.24100000000000002,0.9059999999999999,168.02200000000002,audio_features,5y7DaS3jAc9eZzcSOoUIwU,spotify:track:5y7DaS3jAc9eZzcSOoUIwU,https://api.spotify.com/v1/tracks/5y7DaS3jAc9eZzcSOoUIwU,https://api.spotify.com/v1/audio-analysis/5y7DaS3jAc9eZzcSOoUIwU,230693,4,0
Tyler Herro,Jack Harlow,1414236,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB,4DuUwzP4ALMqpquHU0ltAB,0.794,0.7559999999999999,5,-7.16,0,0.136,0.11,0.0,0.247,0.775,123.066,audio_features,4DuUwzP4ALMqpquHU0ltAB,spotify:track:4DuUwzP4ALMqpquHU0ltAB,https://api.spotify.com/v1/tracks/4DuUwzP4ALMqpquHU0ltAB,https://api.spotify.com/v1/audio-analysis/4DuUwzP4ALMqpquHU0ltAB,156498,4,0
Angeklagt,Bonez MC,1398341,https://open.spotify.com/track/3pJa2fy3VW7Uxrzzz0k1A7,3pJa2fy3VW7Uxrzzz0k1A7,0.6579999999999999,0.623,1,-9.154,0,0.0912,0.171,0.00528,0.114,0.305,182.011,audio_features,3pJa2fy3VW7Uxrzzz0k1A7,spotify:track:3pJa2fy3VW7Uxrzzz0k1A7,https://api.spotify.com/v1/tracks/3pJa2fy3VW7Uxrzzz0k1A7,https://api.spotify.com/v1/audio-analysis/3pJa2fy3VW7Uxrzzz0k1A7,168991,4,0
Midnight (feat. Liam Payne),Alesso,729095,https://open.spotify.com/track/4ZTTUAjJCd4NMZmIU7RB4c,4ZTTUAjJCd4NMZmIU7RB4c,0.5870000000000001,0.648,11,-6.9270000000000005,0,0.0439,0.0561,0.0,0.115,0.281,144.028,audio_features,4ZTTUAjJCd4NMZmIU7RB4c,spotify:track:4ZTTUAjJCd4NMZmIU7RB4c,https://api.spotify.com/v1/tracks/4ZTTUAjJCd4NMZmIU7RB4c,https://api.spotify.com/v1/audio-analysis/4ZTTUAjJCd4NMZmIU7RB4c,220141,4,0
SO DONE,The Kid LAROI,1174209,https://open.spotify.com/track/5psEZhQu6lukjhavJo4AbC,5psEZhQu6lukjhavJo4AbC,0.7190000000000001,0.598,9,-6.254,1,0.077,0.23199999999999998,0.0,0.115,0.303,142.592,audio_features,5psEZhQu6lukjhavJo4AbC,spotify:track:5psEZhQu6lukjhavJo4AbC,https://api.spotify.com/v1/tracks/5psEZhQu6lukjhavJo4AbC,https://api.spotify.com/v1/audio-analysis/5psEZhQu6lukjhavJo4AbC,126521,4,0
Too Much (feat. Usher),Marshmello,1036556,https://open.spotify.com/track/39umHdGKfpnjY4TFtnoQ51,39umHdGKfpnjY4TFtnoQ51,0.7120000000000001,0.8909999999999999,6,-2.76,0,0.0401,0.00415,0.0,0.258,0.735,126.012,audio_features,39umHdGKfpnjY4TFtnoQ51,spotify:track:39umHdGKfpnjY4TFtnoQ51,https://api.spotify.com/v1/tracks/39umHdGKfpnjY4TFtnoQ51,https://api.spotify.com/v1/audio-analysis/39umHdGKfpnjY4TFtnoQ51,165704,4,0
Sweet Melody,Little Mix,1013926,https://open.spotify.com/track/28xX6K8LnkZve4RiuEB3iK,28xX6K8LnkZve4RiuEB3iK,0.44799999999999995,0.8240000000000001,5,-4.249,0,0.057,0.0739,0.0,0.113,0.419,119.965,audio_features,28xX6K8LnkZve4RiuEB3iK,spotify:track:28xX6K8LnkZve4RiuEB3iK,https://api.spotify.com/v1/tracks/28xX6K8LnkZve4RiuEB3iK,https://api.spotify.com/v1/audio-analysis/28xX6K8LnkZve4RiuEB3iK,213693,4,0
Teardrops,Bring Me The Horizon,1006022,https://open.spotify.com/track/3aniWcwiiYKHpm3F5TdeKD,3aniWcwiiYKHpm3F5TdeKD,0.49700000000000005,0.9159999999999999,7,-3.323,1,0.10800000000000001,0.000323,0.0,0.36,0.401,96.051,audio_features,3aniWcwiiYKHpm3F5TdeKD,spotify:track:3aniWcwiiYKHpm3F5TdeKD,https://api.spotify.com/v1/tracks/3aniWcwiiYKHpm3F5TdeKD,https://api.spotify.com/v1/audio-analysis/3aniWcwiiYKHpm3F5TdeKD,215004,4,0
Hell and High Water (feat. Alessia Cara),Major Lazer,988953,https://open.spotify.com/track/5C2ry6OWozoqrEDyBz7MOX,5C2ry6OWozoqrEDyBz7MOX,0.474,0.772,5,-5.925,0,0.26,0.368,3.32e-06,0.183,0.42700000000000005,169.893,audio_features,5C2ry6OWozoqrEDyBz7MOX,spotify:track:5C2ry6OWozoqrEDyBz7MOX,https://api.spotify.com/v1/tracks/5C2ry6OWozoqrEDyBz7MOX,https://api.spotify.com/v1/audio-analysis/5C2ry6OWozoqrEDyBz7MOX,145412,4,0
Without You,Luke Combs,835073,https://open.spotify.com/track/3zxAw8PaqpeGZ3Pakkxv3J,3zxAw8PaqpeGZ3Pakkxv3J,0.522,0.659,6,-6.016,1,0.0304,0.307,0.0,0.102,0.355,141.996,audio_features,3zxAw8PaqpeGZ3Pakkxv3J,spotify:track:3zxAw8PaqpeGZ3Pakkxv3J,https://api.spotify.com/v1/tracks/3zxAw8PaqpeGZ3Pakkxv3J,https://api.spotify.com/v1/audio-analysis/3zxAw8PaqpeGZ3Pakkxv3J,224987,4,0
BICHOTA,KAROL G,849962,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1,7vrJn5hDSXRmdXoR30KgF1,0.863,0.6659999999999999,1,-4.158,0,0.152,0.212,0.000493,0.10300000000000001,0.838,163.908,audio_features,7vrJn5hDSXRmdXoR30KgF1,spotify:track:7vrJn5hDSXRmdXoR30KgF1,https://api.spotify.com/v1/tracks/7vrJn5hDSXRmdXoR30KgF1,https://api.spotify.com/v1/audio-analysis/7vrJn5hDSXRmdXoR30KgF1,178947,4,0
Chica Ideal,Sebastian Yatra,844416,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61,21N4Buj4xsyLb218lYle61,0.574,0.8909999999999999,0,-3.665,0,0.157,0.0847,0.0,0.16,0.7070000000000001,100.978,audio_features,21N4Buj4xsyLb218lYle61,spotify:track:21N4Buj4xsyLb218lYle61,https://api.spotify.com/v1/tracks/21N4Buj4xsyLb218lYle61,https://api.spotify.com/v1/audio-analysis/21N4Buj4xsyLb218lYle61,183240,4,0
Antes y Después,Anuel AA,752755,https://open.spotify.com/track/0YbXuCsQwrsh5x0hgnED6z,0YbXuCsQwrsh5x0hgnED6z,0.732,0.634,1,-5.587000000000001,1,0.36,0.171,0.0,0.204,0.5329999999999999,173.886,audio_features,0YbXuCsQwrsh5x0hgnED6z,spotify:track:0YbXuCsQwrsh5x0hgnED6z,https://api.spotify.com/v1/tracks/0YbXuCsQwrsh5x0hgnED6z,https://api.spotify.com/v1/audio-analysis/0YbXuCsQwrsh5x0hgnED6z,414820,4,0
Que Se Joda,Anuel AA,856832,https://open.spotify.com/track/5p3JJehpKHjr9pJT5eD2Lz,5p3JJehpKHjr9pJT5eD2Lz,0.624,0.888,2,-2.13,1,0.099,0.23800000000000002,0.0,0.317,0.8240000000000001,180.088,audio_features,5p3JJehpKHjr9pJT5eD2Lz,spotify:track:5p3JJehpKHjr9pJT5eD2Lz,https://api.spotify.com/v1/tracks/5p3JJehpKHjr9pJT5eD2Lz,https://api.spotify.com/v1/audio-analysis/5p3JJehpKHjr9pJT5eD2Lz,226160,4,0
Daechwita,Agust D,1794593,https://open.spotify.com/track/0H4ugk6rhnXmTl47ayy9O5,0H4ugk6rhnXmTl47ayy9O5,0.65,0.8270000000000001,8,-4.013999999999999,1,0.0599,0.0229,0.0,0.121,0.223,144.995,audio_features,0H4ugk6rhnXmTl47ayy9O5,spotify:track:0H4ugk6rhnXmTl47ayy9O5,https://api.spotify.com/v1/tracks/0H4ugk6rhnXmTl47ayy9O5,https://api.spotify.com/v1/audio-analysis/0H4ugk6rhnXmTl47ayy9O5,225668,4,0
One Of My,Future,915840,https://open.spotify.com/track/12ZpiGAd2uPgJiofgoZMue,12ZpiGAd2uPgJiofgoZMue,0.95,0.5,1,-8.18,1,0.39899999999999997,0.10300000000000001,3.77e-05,0.10300000000000001,0.598,114.009,audio_features,12ZpiGAd2uPgJiofgoZMue,spotify:track:12ZpiGAd2uPgJiofgoZMue,https://api.spotify.com/v1/tracks/12ZpiGAd2uPgJiofgoZMue,https://api.spotify.com/v1/audio-analysis/12ZpiGAd2uPgJiofgoZMue,142979,4,0
Trillionaire (feat. Youngboy Never Broke Again),Future,1495902,https://open.spotify.com/track/740kQ8xwSGloumdiKR5Cwz,740kQ8xwSGloumdiKR5Cwz,0.768,0.526,0,-7.182,1,0.209,0.237,0.0,0.139,0.473,139.999,audio_features,740kQ8xwSGloumdiKR5Cwz,spotify:track:740kQ8xwSGloumdiKR5Cwz,https://api.spotify.com/v1/tracks/740kQ8xwSGloumdiKR5Cwz,https://api.spotify.com/v1/audio-analysis/740kQ8xwSGloumdiKR5Cwz,167552,4,0
Trapped In The Sun,Future,1322926,https://open.spotify.com/track/6QeUzTuBoasiii8nevDciq,6QeUzTuBoasiii8nevDciq,0.701,0.546,6,-5.917999999999999,0,0.133,0.435,0.0,0.188,0.11800000000000001,151.9,audio_features,6QeUzTuBoasiii8nevDciq,spotify:track:6QeUzTuBoasiii8nevDciq,https://api.spotify.com/v1/tracks/6QeUzTuBoasiii8nevDciq,https://api.spotify.com/v1/audio-analysis/6QeUzTuBoasiii8nevDciq,201980,4,0
Freedom (feat. Kendrick Lamar),Beyoncé,691229,https://open.spotify.com/track/7aBxcRw77817BrkdPChAGY,7aBxcRw77817BrkdPChAGY,0.43700000000000006,0.8029999999999999,2,-6.412000000000001,1,0.305,0.0376,0.0,0.6829999999999999,0.406,84.37799999999999,audio_features,7aBxcRw77817BrkdPChAGY,spotify:track:7aBxcRw77817BrkdPChAGY,https://api.spotify.com/v1/tracks/7aBxcRw77817BrkdPChAGY,https://api.spotify.com/v1/audio-analysis/7aBxcRw77817BrkdPChAGY,289760,4,0
X (with KAROL G),Jonas Brothers,1166928,https://open.spotify.com/track/77fvnWALKJR0ws1VUx09CY,77fvnWALKJR0ws1VUx09CY,0.715,0.8270000000000001,4,-5.09,0,0.0617,0.0485,3.6099999999999997e-05,0.321,0.75,117.977,audio_features,77fvnWALKJR0ws1VUx09CY,spotify:track:77fvnWALKJR0ws1VUx09CY,https://api.spotify.com/v1/tracks/77fvnWALKJR0ws1VUx09CY,https://api.spotify.com/v1/audio-analysis/77fvnWALKJR0ws1VUx09CY,185277,4,0
Ridin Strikers,Future,1097398,https://open.spotify.com/track/6PHbWsTTlmQKF9i9VC1KFv,6PHbWsTTlmQKF9i9VC1KFv,0.595,0.534,1,-8.747,1,0.318,0.0106,0.00157,0.107,0.134,162.066,audio_features,6PHbWsTTlmQKF9i9VC1KFv,spotify:track:6PHbWsTTlmQKF9i9VC1KFv,https://api.spotify.com/v1/tracks/6PHbWsTTlmQKF9i9VC1KFv,https://api.spotify.com/v1/audio-analysis/6PHbWsTTlmQKF9i9VC1KFv,225348,4,0
HiTek Tek,Future,1092963,https://open.spotify.com/track/5v1STk4ZTTDrhgCs6LD3nd,5v1STk4ZTTDrhgCs6LD3nd,0.873,0.591,2,-7.332000000000001,1,0.293,0.0010199999999999999,0.0,0.13,0.188,150.05700000000002,audio_features,5v1STk4ZTTDrhgCs6LD3nd,spotify:track:5v1STk4ZTTDrhgCs6LD3nd,https://api.spotify.com/v1/tracks/5v1STk4ZTTDrhgCs6LD3nd,https://api.spotify.com/v1/audio-analysis/5v1STk4ZTTDrhgCs6LD3nd,182400,4,0
Touch The Sky,Future,1031388,https://open.spotify.com/track/29s4u1adFGLWtGehbR5xkq,29s4u1adFGLWtGehbR5xkq,0.898,0.5770000000000001,2,-7.785,1,0.23800000000000002,0.0361,0.0,0.17600000000000002,0.266,83.01799999999999,audio_features,29s4u1adFGLWtGehbR5xkq,spotify:track:29s4u1adFGLWtGehbR5xkq,https://api.spotify.com/v1/tracks/29s4u1adFGLWtGehbR5xkq,https://api.spotify.com/v1/audio-analysis/29s4u1adFGLWtGehbR5xkq,144361,4,0
Racks 2 Skinny,Migos,1019455,https://open.spotify.com/track/568OIKgeHyGRD3uWR44JbO,568OIKgeHyGRD3uWR44JbO,0.8140000000000001,0.584,1,-5.425,1,0.0819,0.00839,0.0,0.0646,0.405,141.016,audio_features,568OIKgeHyGRD3uWR44JbO,spotify:track:568OIKgeHyGRD3uWR44JbO,https://api.spotify.com/v1/tracks/568OIKgeHyGRD3uWR44JbO,https://api.spotify.com/v1/audio-analysis/568OIKgeHyGRD3uWR44JbO,178025,4,0
Excitement,Trippie Redd,1019028,https://open.spotify.com/track/3WnTQDd9A3bpBfzCziElU9,3WnTQDd9A3bpBfzCziElU9,0.474,0.6809999999999999,4,-3.4730000000000003,0,0.038,0.0263,4.270000000000001e-05,0.0972,0.0384,121.96,audio_features,3WnTQDd9A3bpBfzCziElU9,spotify:track:3WnTQDd9A3bpBfzCziElU9,https://api.spotify.com/v1/tracks/3WnTQDd9A3bpBfzCziElU9,https://api.spotify.com/v1/audio-analysis/3WnTQDd9A3bpBfzCziElU9,283270,4,0
Harlem Shake (feat. Young Thug),Future,972813,https://open.spotify.com/track/3cFHCXuBZKMJd8Q4Wt8RB3,3cFHCXuBZKMJd8Q4Wt8RB3,0.8640000000000001,0.6890000000000001,10,-7.273,0,0.22,7.68e-05,0.00046699999999999997,0.111,0.41200000000000003,152.946,audio_features,3cFHCXuBZKMJd8Q4Wt8RB3,spotify:track:3cFHCXuBZKMJd8Q4Wt8RB3,https://api.spotify.com/v1/tracks/3cFHCXuBZKMJd8Q4Wt8RB3,https://api.spotify.com/v1/audio-analysis/3cFHCXuBZKMJd8Q4Wt8RB3,148246,4,0
Go Stupid,Polo G,967033,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd,4PklAHGXT5ityno3IA8SKd,0.92,0.833,1,-3.18,1,0.253,0.0277,0.0,0.0596,0.645,141.034,audio_features,4PklAHGXT5ityno3IA8SKd,spotify:track:4PklAHGXT5ityno3IA8SKd,https://api.spotify.com/v1/tracks/4PklAHGXT5ityno3IA8SKd,https://api.spotify.com/v1/audio-analysis/4PklAHGXT5ityno3IA8SKd,165726,4,0
Higher Ground (feat. John Martin),Martin Garrix,934557,https://open.spotify.com/track/0rohJsT6NWsThpukt0Xxdc,0rohJsT6NWsThpukt0Xxdc,0.442,0.619,1,-5.28,1,0.0321,0.0841,0.0,0.0889,0.382,128.31799999999998,audio_features,0rohJsT6NWsThpukt0Xxdc,spotify:track:0rohJsT6NWsThpukt0Xxdc,https://api.spotify.com/v1/tracks/0rohJsT6NWsThpukt0Xxdc,https://api.spotify.com/v1/audio-analysis/0rohJsT6NWsThpukt0Xxdc,206279,4,0
GEHT NICH GIBS NICH,KC Rebell,894129,https://open.spotify.com/track/2MpaGhvIcWxGpTppgQWM1D,2MpaGhvIcWxGpTppgQWM1D,0.73,0.594,1,-9.04,1,0.34700000000000003,0.0793,0.000417,0.128,0.42700000000000005,139.855,audio_features,2MpaGhvIcWxGpTppgQWM1D,spotify:track:2MpaGhvIcWxGpTppgQWM1D,https://api.spotify.com/v1/tracks/2MpaGhvIcWxGpTppgQWM1D,https://api.spotify.com/v1/audio-analysis/2MpaGhvIcWxGpTppgQWM1D,180160,4,0
Promiscuous,Nelly Furtado,716886,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN,2gam98EZKrF9XuOkU13ApN,0.8079999999999999,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.32799999999999,audio_features,2gam98EZKrF9XuOkU13ApN,spotify:track:2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,242293,4,0
Hard To Choose One,Future,877078,https://open.spotify.com/track/66z5CuZkqkb18VhFTRwbZk,66z5CuZkqkb18VhFTRwbZk,0.884,0.436,10,-9.922,1,0.255,0.011000000000000001,0.0,0.10099999999999999,0.254,119.01299999999999,audio_features,66z5CuZkqkb18VhFTRwbZk,spotify:track:66z5CuZkqkb18VhFTRwbZk,https://api.spotify.com/v1/tracks/66z5CuZkqkb18VhFTRwbZk,https://api.spotify.com/v1/audio-analysis/66z5CuZkqkb18VhFTRwbZk,193657,4,0
Posted With Demons,Future,873342,https://open.spotify.com/track/7enaBBJnekyUCcXRuwGEH6,7enaBBJnekyUCcXRuwGEH6,0.9309999999999999,0.574,4,-5.695,0,0.381,0.28300000000000003,0.0,0.27399999999999997,0.449,129.967,audio_features,7enaBBJnekyUCcXRuwGEH6,spotify:track:7enaBBJnekyUCcXRuwGEH6,https://api.spotify.com/v1/tracks/7enaBBJnekyUCcXRuwGEH6,https://api.spotify.com/v1/audio-analysis/7enaBBJnekyUCcXRuwGEH6,189342,4,0
Be Something (feat. Lil Baby),Polo G,845066,https://open.spotify.com/track/65jw6GhwQW3Db55PxlPEpS,65jw6GhwQW3Db55PxlPEpS,0.8290000000000001,0.52,8,-10.34,1,0.294,0.0232,0.0,0.134,0.248,136.10299999999998,audio_features,65jw6GhwQW3Db55PxlPEpS,spotify:track:65jw6GhwQW3Db55PxlPEpS,https://api.spotify.com/v1/tracks/65jw6GhwQW3Db55PxlPEpS,https://api.spotify.com/v1/audio-analysis/65jw6GhwQW3Db55PxlPEpS,194118,4,0
Beautiful Pain (Losin My Mind),Polo G,772368,https://open.spotify.com/track/4SIB2yxKoFOrbkjA4zfQbB,4SIB2yxKoFOrbkjA4zfQbB,0.597,0.47700000000000004,1,-9.638,0,0.642,0.13699999999999998,0.0,0.113,0.512,80.382,audio_features,4SIB2yxKoFOrbkjA4zfQbB,spotify:track:4SIB2yxKoFOrbkjA4zfQbB,https://api.spotify.com/v1/tracks/4SIB2yxKoFOrbkjA4zfQbB,https://api.spotify.com/v1/audio-analysis/4SIB2yxKoFOrbkjA4zfQbB,171442,4,0
Maison,Luciano,744282,https://open.spotify.com/track/78YdCUtMzJEPdWeFEtTnIO,78YdCUtMzJEPdWeFEtTnIO,0.9259999999999999,0.446,1,-8.509,1,0.29600000000000004,0.0113,1.22e-06,0.0692,0.62,142.977,audio_features,78YdCUtMzJEPdWeFEtTnIO,spotify:track:78YdCUtMzJEPdWeFEtTnIO,https://api.spotify.com/v1/tracks/78YdCUtMzJEPdWeFEtTnIO,https://api.spotify.com/v1/audio-analysis/78YdCUtMzJEPdWeFEtTnIO,193880,4,0
Up the River,Future,742344,https://open.spotify.com/track/5i8AHhRU9tfp8c3drQetaa,5i8AHhRU9tfp8c3drQetaa,0.79,0.569,5,-7.591,0,0.235,0.22,0.0,0.161,0.213,86.01100000000001,audio_features,5i8AHhRU9tfp8c3drQetaa,spotify:track:5i8AHhRU9tfp8c3drQetaa,https://api.spotify.com/v1/tracks/5i8AHhRU9tfp8c3drQetaa,https://api.spotify.com/v1/audio-analysis/5i8AHhRU9tfp8c3drQetaa,189501,4,0
Too Comfortable,Future,725308,https://open.spotify.com/track/0biVzpdI2z0vAxwfU9xuuA,0biVzpdI2z0vAxwfU9xuuA,0.935,0.47200000000000003,3,-9.304,0,0.0575,0.0455,0.0,0.19,0.659,130.041,audio_features,0biVzpdI2z0vAxwfU9xuuA,spotify:track:0biVzpdI2z0vAxwfU9xuuA,https://api.spotify.com/v1/tracks/0biVzpdI2z0vAxwfU9xuuA,https://api.spotify.com/v1/audio-analysis/0biVzpdI2z0vAxwfU9xuuA,236819,4,0
Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,Lennon Stella,715504,https://open.spotify.com/track/49dFIRQCQxPWgoH0m38XQ5,49dFIRQCQxPWgoH0m38XQ5,0.696,0.6859999999999999,5,-6.1129999999999995,0,0.0309,0.262,0.0,0.174,0.7,115.98200000000001,audio_features,49dFIRQCQxPWgoH0m38XQ5,spotify:track:49dFIRQCQxPWgoH0m38XQ5,https://api.spotify.com/v1/tracks/49dFIRQCQxPWgoH0m38XQ5,https://api.spotify.com/v1/audio-analysis/49dFIRQCQxPWgoH0m38XQ5,160289,4,0
S.O.T.L. (Silence of the Lambs) [feat. Lil Wayne],Ludacris,734209,https://open.spotify.com/track/1tXCF7TwDnuHRgwQ63FeM5,1tXCF7TwDnuHRgwQ63FeM5,0.924,0.7659999999999999,10,-4.092,0,0.256,0.051,0.0,0.0981,0.455,132.06,audio_features,1tXCF7TwDnuHRgwQ63FeM5,spotify:track:1tXCF7TwDnuHRgwQ63FeM5,https://api.spotify.com/v1/tracks/1tXCF7TwDnuHRgwQ63FeM5,https://api.spotify.com/v1/audio-analysis/1tXCF7TwDnuHRgwQ63FeM5,191713,4,0
